Apr 16 18:23:49.681 [INFO] zmap: output module: csv
Starting module. Packet out size: 66
Apr 16 18:23:49.687 [INFO] recv: Data link layer Ethernet
 0:00 0%; send: 0 0 p/s (0 p/s avg); recv: 0 0 p/s (0 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.00%
49:21 77% (14m left); send: 77072955 23.0 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:22 77% (14m left); send: 77096336 23.4 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:23 77% (14m left); send: 77120460 24.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:24 77% (14m left); send: 77150294 29.8 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:25 77% (14m left); send: 77176818 26.5 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:26 77% (14m left); send: 77202043 25.2 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:27 77% (14m left); send: 77226170 24.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:28 77% (14m left); send: 77252979 26.8 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:29 77% (14m left); send: 77282965 30.0 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:30 77% (14m left); send: 77311199 28.2 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:31 77% (14m left); send: 77341604 30.4 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:32 77% (14m left); send: 77371066 29.5 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:33 77% (14m left); send: 77402004 30.9 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:34 77% (14m left); send: 77430163 28.2 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
49:35 77% (14m left); send: 77458278 28.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:36 77% (14m left); send: 77486291 28.0 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:37 77% (14m left); send: 77515118 28.8 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:38 77% (14m left); send: 77545060 29.9 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:39 77% (14m left); send: 77574546 29.4 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:40 77% (14m left); send: 77603178 28.6 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:41 77% (14m left); send: 77629112 25.9 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:42 77% (14m left); send: 77655251 26.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:43 78% (14m left); send: 77683449 28.2 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:44 78% (14m left); send: 77710904 27.4 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:45 78% (14m left); send: 77738920 28.0 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:46 78% (14m left); send: 77767781 28.9 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:47 78% (14m left); send: 77794728 26.9 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:48 78% (14m left); send: 77822990 28.3 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:49 78% (14m left); send: 77850716 27.7 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:50 78% (14m left); send: 77877559 26.8 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:51 78% (14m left); send: 77903645 26.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:52 78% (14m left); send: 77929763 26.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:53 78% (14m left); send: 77956327 26.6 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:54 78% (14m left); send: 77981495 25.2 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:55 78% (14m left); send: 78008650 27.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:56 78% (14m left); send: 78036791 28.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:57 78% (14m left); send: 78063881 27.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:58 78% (14m left); send: 78094021 30.1 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
49:59 78% (14m left); send: 78124299 30.3 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
50:00 78% (14m left); send: 78151691 27.4 Kp/s (26.0 Kp/s avg); recv: 19360 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
50:01 78% (14m left); send: 78181606 29.9 Kp/s (26.0 Kp/s avg); recv: 19361 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
50:02 78% (14m left); send: 78209139 27.5 Kp/s (26.0 Kp/s avg); recv: 19473 111 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
50:03 78% (14m left); send: 78239110 30.0 Kp/s (26.0 Kp/s avg); recv: 19736 262 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:04 78% (14m left); send: 78268989 29.9 Kp/s (26.0 Kp/s avg); recv: 19869 132 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:05 78% (14m left); send: 78300182 31.2 Kp/s (26.1 Kp/s avg); recv: 19871 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:06 78% (14m left); send: 78330461 30.3 Kp/s (26.1 Kp/s avg); recv: 19871 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:07 78% (13m left); send: 78361033 30.6 Kp/s (26.1 Kp/s avg); recv: 19873 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:08 78% (13m left); send: 78391173 30.1 Kp/s (26.1 Kp/s avg); recv: 19876 2 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:09 78% (13m left); send: 78421572 30.4 Kp/s (26.1 Kp/s avg); recv: 19879 2 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:10 78% (13m left); send: 78451656 30.1 Kp/s (26.1 Kp/s avg); recv: 19879 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:11 78% (13m left); send: 78481073 29.4 Kp/s (26.1 Kp/s avg); recv: 19879 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:12 78% (13m left); send: 78497607 16.5 Kp/s (26.1 Kp/s avg); recv: 19931 51 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:13 78% (13m left); send: 78518862 21.3 Kp/s (26.1 Kp/s avg); recv: 20035 103 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:14 78% (13m left); send: 78545079 26.2 Kp/s (26.1 Kp/s avg); recv: 20080 44 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:15 78% (13m left); send: 78567178 22.1 Kp/s (26.1 Kp/s avg); recv: 20081 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:16 78% (13m left); send: 78591203 24.0 Kp/s (26.1 Kp/s avg); recv: 20081 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:17 78% (13m left); send: 78615408 24.2 Kp/s (26.1 Kp/s avg); recv: 20082 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:18 78% (13m left); send: 78640600 25.2 Kp/s (26.1 Kp/s avg); recv: 20083 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:19 79% (13m left); send: 78664043 23.4 Kp/s (26.0 Kp/s avg); recv: 20084 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:20 79% (13m left); send: 78690240 26.2 Kp/s (26.0 Kp/s avg); recv: 20084 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:21 79% (13m left); send: 78711977 21.7 Kp/s (26.0 Kp/s avg); recv: 20084 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:22 79% (13m left); send: 78732721 20.7 Kp/s (26.0 Kp/s avg); recv: 20086 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:23 79% (13m left); send: 78756128 23.4 Kp/s (26.0 Kp/s avg); recv: 20093 6 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:24 79% (13m left); send: 78781470 25.3 Kp/s (26.0 Kp/s avg); recv: 20116 22 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:25 79% (13m left); send: 78805396 23.9 Kp/s (26.0 Kp/s avg); recv: 20122 5 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:26 79% (13m left); send: 78829272 23.9 Kp/s (26.0 Kp/s avg); recv: 20123 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:27 79% (13m left); send: 78857142 27.9 Kp/s (26.0 Kp/s avg); recv: 20123 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:28 79% (13m left); send: 78887959 30.8 Kp/s (26.0 Kp/s avg); recv: 20125 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:29 79% (13m left); send: 78918122 30.2 Kp/s (26.0 Kp/s avg); recv: 20125 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:30 79% (13m left); send: 78946769 28.6 Kp/s (26.0 Kp/s avg); recv: 20125 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:31 79% (13m left); send: 78975317 28.5 Kp/s (26.0 Kp/s avg); recv: 20126 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:32 79% (13m left); send: 79003727 28.4 Kp/s (26.1 Kp/s avg); recv: 20126 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:33 79% (13m left); send: 79033999 30.3 Kp/s (26.1 Kp/s avg); recv: 20128 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:34 79% (13m left); send: 79061553 27.5 Kp/s (26.1 Kp/s avg); recv: 20133 4 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:35 79% (13m left); send: 79088927 27.4 Kp/s (26.1 Kp/s avg); recv: 20135 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:36 79% (13m left); send: 79114753 25.8 Kp/s (26.1 Kp/s avg); recv: 20135 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:37 79% (13m left); send: 79142241 27.5 Kp/s (26.1 Kp/s avg); recv: 20135 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:38 79% (13m left); send: 79170633 28.4 Kp/s (26.1 Kp/s avg); recv: 20135 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:39 79% (13m left); send: 79200832 30.2 Kp/s (26.1 Kp/s avg); recv: 20136 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:40 79% (13m left); send: 79226245 25.4 Kp/s (26.1 Kp/s avg); recv: 20136 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:41 79% (13m left); send: 79253380 27.1 Kp/s (26.1 Kp/s avg); recv: 20136 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:42 79% (13m left); send: 79280859 27.5 Kp/s (26.1 Kp/s avg); recv: 20136 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:43 79% (13m left); send: 79310573 29.7 Kp/s (26.1 Kp/s avg); recv: 20136 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:44 79% (13m left); send: 79338528 27.9 Kp/s (26.1 Kp/s avg); recv: 20138 1 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:45 79% (13m left); send: 79363139 24.6 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:46 79% (13m left); send: 79390804 27.7 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:47 79% (13m left); send: 79420935 30.1 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:48 79% (13m left); send: 79452460 31.5 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:49 79% (13m left); send: 79483865 31.4 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:50 79% (13m left); send: 79509656 25.8 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:51 79% (13m left); send: 79537505 27.8 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:52 79% (13m left); send: 79566764 29.3 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:53 79% (13m left); send: 79594323 27.6 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:54 79% (13m left); send: 79620781 26.5 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:55 79% (13m left); send: 79651052 30.3 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:56 80% (13m left); send: 79682238 31.2 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:57 80% (13m left); send: 79711778 29.5 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:58 80% (13m left); send: 79742888 31.1 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
50:59 80% (13m left); send: 79771489 28.6 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:00 80% (13m left); send: 79798944 27.4 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:01 80% (13m left); send: 79825791 26.8 Kp/s (26.1 Kp/s avg); recv: 20138 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:02 80% (13m left); send: 79853739 27.9 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:03 80% (13m left); send: 79882390 28.6 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:04 80% (12m left); send: 79910598 28.2 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:05 80% (12m left); send: 79939552 28.9 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:06 80% (12m left); send: 79968132 28.6 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:07 80% (12m left); send: 79995808 27.7 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:08 80% (12m left); send: 80024366 28.6 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:09 80% (12m left); send: 80049667 25.3 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:10 80% (12m left); send: 80074264 24.6 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:11 80% (12m left); send: 80098826 24.6 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:12 80% (12m left); send: 80115846 17.0 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:13 80% (12m left); send: 80132234 16.4 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:14 80% (12m left); send: 80148362 16.1 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:15 80% (12m left); send: 80166137 17.8 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:16 80% (12m left); send: 80186165 20.0 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:17 80% (12m left); send: 80205473 19.3 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:18 80% (12m left); send: 80224184 18.7 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:19 80% (12m left); send: 80243870 19.7 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:20 80% (12m left); send: 80262983 19.1 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:21 80% (12m left); send: 80283440 20.5 Kp/s (26.1 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:22 80% (12m left); send: 80302188 18.7 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:23 80% (12m left); send: 80320709 18.5 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:24 80% (12m left); send: 80340274 19.6 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:25 80% (12m left); send: 80358126 17.8 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:26 80% (12m left); send: 80376174 18.0 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:27 80% (12m left); send: 80392876 16.7 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:28 80% (12m left); send: 80411674 18.8 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:29 80% (12m left); send: 80431232 19.6 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:30 80% (12m left); send: 80452394 21.2 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:31 80% (12m left); send: 80472410 20.0 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:32 80% (12m left); send: 80493360 20.9 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:33 80% (12m left); send: 80516653 23.3 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:34 80% (12m left); send: 80544067 27.4 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.03%
51:35 80% (12m left); send: 80570675 26.6 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:36 80% (12m left); send: 80597723 27.0 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:37 80% (12m left); send: 80619267 21.5 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:38 80% (12m left); send: 80644598 25.3 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:39 81% (12m left); send: 80673042 28.4 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:40 81% (12m left); send: 80702071 29.0 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:41 81% (12m left); send: 80723569 21.5 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:42 81% (12m left); send: 80743397 19.8 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:43 81% (12m left); send: 80766078 22.7 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:44 81% (12m left); send: 80794114 28.0 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:45 81% (12m left); send: 80818602 24.5 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:46 81% (12m left); send: 80846402 27.8 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:47 81% (12m left); send: 80875241 28.8 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:48 81% (12m left); send: 80904158 28.9 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:49 81% (12m left); send: 80934170 30.0 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:50 81% (12m left); send: 80963408 29.2 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:51 81% (12m left); send: 80989633 26.2 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:52 81% (12m left); send: 81018768 29.1 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
51:53 81% (12m left); send: 81046577 27.8 Kp/s (26.0 Kp/s avg); recv: 20139 0 p/s (6 p/s avg); drops: 0 p/s (0 p/s avg); hitrate: 0.02%
