Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,"[TCP:options-mss:47764]-tamper{TCP:sport:corrupt}(drop,)-|",1,[-10]
-10.0,"[TCP:options-md5header:2bbfa0fd23a153857a2344b183c79ee9]-fragment{tcp:-1:False}(duplicate(tamper{TCP:options-eol:replace:},),)-|",1,[-10]
-10.0,"[TCP:options-md5header:56298c81f9ba79932134cd216a83955b:2]-fragment{tcp:-1:True}(fragment{tcp:-1:False},tamper{TCP:options-sackok:corrupt}(drop,))-|",1,[-10]
-10.0,"[TCP:options-mss:63086]-fragment{tcp:-1:True:5}(,duplicate)-|",1,[-10]
-10.0,"[TCP:chksum:8138]-duplicate(fragment{tcp:46:False:32},)-|",1,[-10]
-10.0,"[TCP:ack:1509675750]-tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:False}(,fragment{tcp:-1:False}),)-|",1,[-10]
-10.0,[TCP:window:120]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|[TCP:options-md5header:40cf4d9cc4817a2072a3b6f95bd95334]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-fragment{tcp:-1:False}(tamper{TCP:options-wscale:replace:35},)-|[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|[TCP:chksum:62264]-tamper{TCP:options-md5header:corrupt}-|",1,[-10]
-10.0,[TCP:options-timestamp:1426990165:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:dataofs:12]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:22]-tamper{TCP:flags:replace:SA}-|,1,[-10]
-10.0,[TCP:ack:3118032952]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:flags:A]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-md5header:9eb91750ec2d2cfbb6625d49e84652bb]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:sport:20984]-tamper{TCP:options-mss:corrupt}-|,1,[-10]
-10.0,[TCP:flags:A]-drop-|,1,[-10]
-10.0,[TCP:options-altchksum:140]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,[TCP:urgptr:25277]-duplicate-|,1,[-10]
-10.0,[TCP:seq:3903421818]-drop-|,1,[-10]
-10.0,[TCP:urgptr:49131:3]-tamper{TCP:chksum:corrupt}-|,1,[-10]
-10.0,[TCP:sport:54739]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:sport:27329]-tamper{TCP:window:replace:160}-|,1,[-10]
-10.0,[TCP:options-wscale:222:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-altchksum:113]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:options-mss:corrupt}-|[TCP:options-altchksum:63]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:reserved:7]-tamper{TCP:chksum:replace:60512}-|,1,[-10]
-10.0,[TCP:options-mss:4586]-tamper{TCP:chksum:replace:59048}-|,1,[-10]
-10.0,[TCP:flags:RA]-tamper{TCP:options-md5header:replace:74647146387f42daac3c11521be4c3b5}-|,1,[-10]
-10.0,[TCP:flags:]-tamper{TCP:dataofs:corrupt}-|,1,[-10]
-10.0,[TCP:seq:1517899428]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:chksum:49132]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:window:180]-tamper{TCP:options-mss:replace:13336}-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:options-mss:corrupt}-|[TCP:flags:PUECN]-tamper{TCP:dataofs:replace:8}-|,1,[-10]
-10.0,[TCP:chksum:52799]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:chksum:6515]-tamper{TCP:options-mss:replace:11271}-|,1,[-10]
-10.0,[TCP:options-mss:6626:0]-tamper{TCP:chksum:replace:61768}-|,1,[-10]
-10.0,[TCP:options-mss:30410]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:urgptr:4954]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:218]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:window:180]-tamper{TCP:options-uto:replace:3}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:window:corrupt}-|[TCP:load:]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:dport:37461]-tamper{TCP:sport:replace:4741}-|,1,[-10]
-10.0,"[TCP:load:rf6186szo0]-fragment{tcp:-1:False:5}(,tamper{TCP:ack:replace:2573825585})-|",1,[-10]
-10.0,[TCP:flags:S]-duplicate-|,1,[-10]
-10.0,[TCP:ack:850638104]-duplicate-|,1,[-10]
-10.0,[TCP:options-md5header:9eb91750ec2d2cfbb6625d49e84652bb]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,[TCP:options-uto:19]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:dport:43270:3]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:seq:3961730944]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:options-uto:160]-drop-|,1,[-10]
-10.0,[TCP:sport:62805]-tamper{TCP:flags:replace:RAEN}-|,1,[-10]
-10.0,[TCP:window:60]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,[TCP:sport:54767]-tamper{TCP:options-mss:replace:17115}-|,1,[-10]
-10.0,[TCP:options-timestamp:597421963]-drop-|,1,[-10]
-10.0,[TCP:options-uto:160]-tamper{TCP:options-uto:replace:205}-|,1,[-10]
-10.0,[TCP:options-altchksum:64]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:options-timestamp:corrupt}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,[TCP:options-timestamp:2434617576]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:chksum:31338]-tamper{TCP:options-uto:replace:107}-|,1,[-10]
-10.0,[TCP:options-mss:18431:2]-tamper{TCP:seq:replace:2776333134}-|,1,[-10]
-10.0,[TCP:urgptr:193]-drop-|,1,[-10]
-10.0,[TCP:options-timestamp:1165496523]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:window:90]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:ack:2204104476]-drop-|,1,[-10]
-10.0,[TCP:options-mss:49989]-tamper{TCP:reserved:replace:7}-|,1,[-10]
-10.0,[TCP:window:80:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-nop::2]-duplicate(drop,)-|[TCP:dataofs:1]-duplicate-|",1,[-10]
-10.0,[TCP:flags:F]-drop-|,1,[-10]
-10.0,[TCP:window:90]-tamper{TCP:options-altchksum:replace:237}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:seq:replace:327822040},)-|[TCP:reserved:6:4]-tamper{TCP:chksum:replace:53252}-|",1,[-10]
-10.0,[TCP:sport:3731]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:ack:3287231082]-duplicate-|,1,[-10]
-10.0,[TCP:reserved:4:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:flags:PUN:4]-drop-|,1,[-10]
-10.0,"[TCP:flags:SPUCN]-duplicate(,tamper{TCP:load:corrupt})-|",1,[-10]
-10.0,[TCP:window:90]-drop-|,1,[-10]
-10.0,[TCP:urgptr:4974]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:ack:replace:564230508}(fragment{tcp:-1:False:35},),)-|[TCP:window:50]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,[TCP:options-uto:160]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:77]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:203564085]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,[TCP:dataofs:7:4]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:4}(duplicate(tamper{TCP:options-wscale:corrupt},),)-|[TCP:options-altchksum:107:4]-tamper{TCP:flags:replace:FSRPACN}-|",1,[-10]
-10.0,[TCP:window:110]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:dataofs:10]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:window:replace:190}(tamper{TCP:window:replace:110},),)-|[TCP:window:180]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:window:180]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:3478578540:0]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-nop:replace:}-|[TCP:options-uto:129]-duplicate-|,1,[-10]
-10.0,[TCP:options-timestamp:2662469422]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:125]-tamper{TCP:options-md5header:replace:07b29137a95b7a4c39bc8d368d19c1fd}-|,1,[-10]
-10.0,[TCP:sport:19877]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:chksum:51808:2]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-md5header:8596c81dd697eddb0820f9ce248c892a]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:sport:8413:1]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[-10]
-10.0,[TCP:seq:1138257788]-duplicate-|,1,[-10]
-10.0,[TCP:sport:22811]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:816918189]-duplicate-|,1,[-10]
-10.0,[TCP:dataofs:2]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,[TCP:flags:]-tamper{TCP:ack:replace:2184251155}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:window:40:0]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:9]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:35}-|[TCP:urgptr:14146]-drop-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(duplicate,)-|[TCP:options-wscale:87:1]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:4}(duplicate(duplicate,),)-|[TCP:options-wscale:146]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:ack:902002215]-drop-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:ack:1961341006:2]-duplicate-|,1,[-10]
-10.0,[TCP:window:50:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:window:corrupt}(tamper{TCP:seq:replace:1479129228},),)-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:window:replace:190}(tamper{TCP:urgptr:replace:4017},),)-|[TCP:urgptr:35739]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:window:replace:190}(tamper{TCP:urgptr:replace:4017},),)-|[TCP:load:__HTTP_REQUEST__]-drop-|",1,[-10]
-10.0,[TCP:options-eol::0]-duplicate-|[TCP:chksum:50414]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:436761447}(duplicate,)-|[TCP:ack:3562330317:2]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:True}-|[TCP:options-timestamp:2420577430]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:reserved:replace:6}-|[TCP:options-wscale:250:3]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:reserved:replace:6}-|[TCP:ack:3302248046:0]-tamper{TCP:sport:replace:16774}-|,1,[-10]
-10.0,[TCP:sport:43581]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:chksum:replace:30195}-|[TCP:seq:101117453]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:213]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:window:replace:190},)-|[TCP:seq:3399013879]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:seq:replace:1479129228}(duplicate,),),)-|[TCP:dport:64978]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:window:180]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:chksum:60510:1]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:dport:42494]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(duplicate,)-|[TCP:ack:1997362185]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:window:90]-tamper{TCP:options-wscale:replace:35}(tamper{TCP:reserved:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(,tamper{TCP:options-timestamp:corrupt})-|[TCP:dataofs:7:1]-tamper{TCP:urgptr:replace:8741}-|",1,[-10]
-10.0,"[TCP:reserved:0]-tamper{TCP:ack:corrupt}(tamper{TCP:load:corrupt},)-|[TCP:options-wscale:21:1]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(fragment{ip:-1:True}(tamper{TCP:options-mss:replace:53434},),)-|[TCP:flags:RA]-tamper{TCP:options-md5header:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|[TCP:options-uto:187]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(fragment{tcp:-1:False},drop)-|[TCP:chksum:32244]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:ack:replace:947285873}(tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True:5},),),)-|[TCP:window:180]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(duplicate(tamper{TCP:flags:replace:PA},),)-|[TCP:dataofs:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:window:replace:120}-|[TCP:dport:38761:1]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:options-nop::0]-fragment{tcp:21:False:37}-|[TCP:options-mss:46643]-tamper{TCP:options-md5header:replace:9db08701a0da4743c11e385f22fd1fd9}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:15:False:7}-|[TCP:sport:41758]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sackok:replace:}(duplicate,)-|[TCP:options-wscale:61]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:6}(tamper{TCP:options-sackok:replace:},)-|[TCP:dport:12401]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack::0]-duplicate(,tamper{TCP:options-eol:corrupt}(fragment{tcp:-1:True:5},))-|[TCP:dport:2672:2]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:options-altchksumopt:corrupt}(drop,)-|[TCP:ack:1211883108]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop::0]-tamper{TCP:flags:corrupt}(tamper{TCP:window:corrupt}(tamper{TCP:seq:replace:1479129228},),)-|[TCP:window:60]-drop-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:ack:replace:947285873}(tamper{TCP:dport:corrupt},),)-|[TCP:chksum:19976]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:dport:replace:52931},),)-|[TCP:ack:581137452:3]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:flags:corrupt},drop)-|[TCP:urgptr:27438:1]-tamper{TCP:dport:corrupt}-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-mss:replace:28368}-|[TCP:window:50]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:urgptr:replace:4017},)-|[TCP:sport:34384]-tamper{TCP:options-altchksum:replace:121}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-md5header:81f09dc1d9ff5f0946b5a7e2b4bb4642]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(duplicate(tamper{TCP:dport:replace:52931},),)-|[TCP:urgptr:63183]-tamper{TCP:options-timestamp:replace:1285691358}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:SRPUE}(tamper{TCP:options-wscale:corrupt},)-|[TCP:urgptr:5480:4]-tamper{TCP:seq:replace:3012080633}-|",1,[-10]
-10.0,[TCP:options-altchksumopt::0]-tamper{TCP:options-wscale:corrupt}-|[TCP:window:110]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:dport:47488:1]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:190}(tamper{TCP:window:replace:110}(tamper{TCP:options-sackok:replace:}(tamper{TCP:options-nop:corrupt},),),)-|[TCP:options-altchksumopt::0]-tamper{TCP:seq:replace:2945983772}(tamper{TCP:options-sack:replace:}(fragment{tcp:-1:True},),)-|[TCP:load:e3k6k7vsvt]-tamper{TCP:ack:replace:2313507641}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate(fragment{tcp:-1:False},),)-|[TCP:options-mss:55180]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:ack:replace:3781367095}-|[TCP:urgptr:41420]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:False}-|[TCP:options-uto:238]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop::0]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:ack:3477088753:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:ack:replace:3781367095}-|[TCP:options-uto:128:3]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[-10]
-10.0,[TCP:options-nop::0]-duplicate-|[TCP:options-mss:45591]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-nop::0]-duplicate-|[TCP:chksum:36507]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|[TCP:options-uto:73:1]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}-|[TCP:dataofs:10]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(tamper{TCP:flags:replace:UE},)-|[TCP:ack:2195293401]-tamper{TCP:options-eol:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(duplicate,)-|[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:044eaff2c3666e175710df8c3f3f65cb}(tamper{TCP:load:corrupt},)-|[TCP:reserved:3:1]-tamper{TCP:options-timestamp:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:reserved:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:41:False}-|[TCP:options-altchksum:237]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:chksum:43985]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:options-uto:184]-tamper{TCP:dport:replace:30013}-|",1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:urgptr:13445:0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:options-md5header:corrupt},tamper{TCP:options-wscale:corrupt}(tamper{TCP:reserved:replace:6},))-|[TCP:options-timestamp:1184035939]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-timestamp:replace:2950223231},)-|[TCP:options-md5header:7abe61d07fd81a560cc4ca413b8d6c2d]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol::0]-|[TCP:sport:34684:2]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:urgptr:replace:47862}-|[TCP:chksum:12105]-drop-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:dport:55228:3]-tamper{TCP:options-wscale:replace:85}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:reserved:corrupt}(duplicate,)-|[TCP:dataofs:2]-tamper{TCP:options-timestamp:replace:1673851311}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}-|[TCP:seq:1491860348:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol::0]-duplicate-|[TCP:ack:1584797918]-drop-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:4}(duplicate(tamper{TCP:options-wscale:corrupt},fragment{tcp:-1:True}),)-|[TCP:seq:3604990922]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{ip:-1:True:5}-|[TCP:chksum:22502:2]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:ack:replace:2972064311}(fragment{tcp:-1:False}(duplicate,),)-|[TCP:load:__DNS_REQUEST__:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:38:True:7}-|[TCP:reserved:4]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}-|[TCP:sport:50474]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{ip:-1:True:6}-|[TCP:options-timestamp:1769844752]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:flags:corrupt}-|[TCP:options-md5header:7f38e9ebf259a27b3036a05ec60d22e0]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(tamper{TCP:reserved:replace:6},)-|[TCP:options-altchksum:77]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},)-|[TCP:options-altchksum:13]-tamper{TCP:options-uto:replace:189}-|",1,[-10]
-10.0,[TCP:options-sack::0]-|[TCP:dport:45566]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksumopt:replace:}(duplicate,)-|[TCP:sport:21592]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sackok::0]-tamper{TCP:options-altchksumopt:corrupt}(drop,)-|[TCP:options-mss:36571:1]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:reserved:replace:6},)-|[TCP:dport:1086]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:38:True:7}-|[TCP:flags:RUCN]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{ip:40:True:16}(drop,)-|[TCP:dport:16618:2]-tamper{TCP:flags:corrupt}-|",1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-sackok:replace:}-|[TCP:seq:178123351:2]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:urgptr:corrupt}(tamper{TCP:window:corrupt}(tamper{TCP:seq:replace:1479129228},),)-|[TCP:window:140]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-sack:corrupt},)-|[TCP:ack:3193723581]-tamper{TCP:seq:replace:2456180386}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{ip:-1:True:6}-|[TCP:ack:1770155314]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:chksum:19363:4]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-altchksum:242]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol::0]-fragment{tcp:-1:False}(,tamper{TCP:options-wscale:replace:252}(tamper{TCP:dataofs:corrupt}(fragment{tcp:-1:True},),))-|[TCP:options-mss:61627]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:flags:corrupt}-|[TCP:seq:2472908795]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:seq:corrupt}-|[TCP:seq:3772404726:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-wscale:156]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False:4}-|[TCP:sport:12297]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:dport:replace:20461}-|[TCP:urgptr:52397]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-fragment{tcp:-1:True:4}-|[TCP:sport:4591:2]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:56999}(fragment{tcp:13:True:4}(tamper{TCP:flags:replace:SRPUE}(fragment{tcp:-1:True:39}(fragment{ip:-1:True:46},),),fragment{tcp:-1:True}),)-|[TCP:dataofs:10]-tamper{TCP:flags:replace:PA}-|",1,[-10]
-10.0,"[TCP:sport:8801]-fragment{tcp:-1:False}(duplicate,tamper{TCP:dport:corrupt}(tamper{TCP:options-mss:corrupt},))-|[TCP:dataofs:2]-tamper{TCP:options-sack:corrupt}-|",1,[-10]
-10.0,[TCP:options-wscale:58]-tamper{TCP:chksum:replace:42947}-|[TCP:options-timestamp:3042917891]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:chksum:replace:26368})-|[TCP:options-timestamp:6372779]-tamper{TCP:dport:replace:43875}-|",1,[-10]
