Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,[TCP:flags:PA:0]-tamper{TCP:options-altchksumopt:replace:}-|,1,[-10]
-10.0,[TCP:flags:PA:0]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksum:202]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:chksum:41171]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:sport:9143]-drop-|,1,[-10]
-10.0,[TCP:seq:3479835397]-drop-|,1,[-10]
-10.0,[TCP:seq:2798358431]-duplicate-|,1,[-10]
-10.0,[TCP:ack:1877645096]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,[TCP:ack:1292745614]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:sport:46893]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:urgptr:3358]-tamper{TCP:urgptr:replace:28189}-|,1,[-10]
-10.0,[TCP:dataofs:10]-duplicate-|,1,[-10]
-10.0,[TCP:options-timestamp:2639159721:4]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:reserved:1]-drop-|,1,[-10]
-10.0,[TCP:options-timestamp:746451719:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:21895]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:window:160]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:window:60]-tamper{TCP:sport:corrupt}(tamper{TCP:options-nop:replace:},)-|",1,[-10]
-10.0,"[TCP:urgptr:64635:1]-duplicate(duplicate(tamper{TCP:window:corrupt},),fragment{tcp:-1:True})-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:dport:replace:7384},duplicate)-|[TCP:options-mss:21776]-drop-|",1,[-10]
-10.0,[TCP:sport:20212]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:window:190:2]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{tcp:-1:True:25})-|[TCP:options-md5header:335924f5c005e5bad23cbc3bcca2f356]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksum:79]-tamper{TCP:options-uto:replace:56}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(duplicate,)-|[TCP:options-wscale:171]-tamper{TCP:options-wscale:replace:212}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:dataofs:replace:10}-|,1,[-10]
-10.0,[TCP:sport:23349]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:7560]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:reserved:replace:0}-|[TCP:urgptr:55633]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:window:120]-tamper{TCP:sport:replace:27751}-|,1,[-10]
-10.0,[TCP:options-altchksum:169]-duplicate-|,1,[-10]
-10.0,[TCP:options-md5header:f5cbfa545f7b80ef1ec474e56aa7ba87]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,[TCP:options-uto:141]-drop-|,1,[-10]
-10.0,[TCP:dataofs:11:0]-tamper{TCP:reserved:replace:1}-|,1,[-10]
-10.0,[TCP:reserved:1]-tamper{TCP:load:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksum:50:0]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-wscale:125:1]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:options-wscale:105]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:seq:4197393841:2]-tamper{TCP:seq:replace:2458435014}-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(tamper{TCP:dport:corrupt},tamper{TCP:options-mss:corrupt})-|[TCP:dataofs:12]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-tamper{TCP:window:corrupt}-|[TCP:options-mss:56827]-tamper{TCP:dataofs:replace:9}-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(duplicate,)-|[TCP:seq:957082467:1]-tamper{TCP:urgptr:replace:25540}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-mss:replace:25806},)-|[TCP:reserved:5]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(tamper{TCP:options-nop:replace:},tamper{TCP:options-sack:corrupt})-|[TCP:options-md5header:6e5eae7af87b7d2d0e525546ac615cd1]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(drop,),)-|[TCP:ack:288970424]-tamper{TCP:options-timestamp:replace:3368095534}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:True})-|[TCP:chksum:29241]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:reserved:0]-duplicate(tamper{TCP:sport:corrupt}(fragment{tcp:-1:False},),)-|[TCP:window:50]-tamper{TCP:dport:replace:6599}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-nop:]-duplicate-|[TCP:flags:SAC:2]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:133]-tamper{TCP:options-mss:replace:48575}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{tcp:5:True:2})-|[TCP:reserved:2]-tamper{TCP:options-md5header:replace:1268b61ebca74cb5eb477a7e50ea8104}-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:24:True:25}-|[TCP:options-uto:31]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{ip:-1:True:25}-|[TCP:options-uto:198]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-md5header:09a39019c4690ab6e47344d582fdc597]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:24:True:25}-|[TCP:seq:2136166652]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:window:corrupt}(tamper{TCP:options-sack:replace:},)-|[TCP:ack:3094755911]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(,fragment{tcp:5:True:2})-|[TCP:load:__HTTP_REQUEST__]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:flags:corrupt},)-|[TCP:dataofs:10]-tamper{TCP:options-altchksumopt:replace:}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-eol:replace:}(duplicate(drop,tamper{TCP:options-md5header:replace:13c4087c8d772f50f76bd9d7ca65ec4a}),)-|[TCP:sport:4362]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(tamper{TCP:flags:corrupt},)-|[TCP:seq:1999778410:2]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(drop,)-|[TCP:urgptr:28668]-tamper{TCP:options-md5header:replace:e4e48fcd50b5e4505a4cec6ad41bd32d}-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:35:False}-|[TCP:options-uto:179]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:2578327848}(tamper{TCP:dport:corrupt},)-|[TCP:window:90]-tamper{TCP:window:replace:140}-|",1,[-10]
-10.0,[TCP:options-altchksum:189]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:window:130]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:ack:449122678]-duplicate-|,1,[-10]
-10.0,[TCP:options-timestamp:2723346132]-tamper{TCP:sport:replace:26129}-|,1,[-10]
-10.0,[TCP:urgptr:1500]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:False}-|[TCP:options-nop::0]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:False:5}-|[TCP:options-uto:214]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,[TCP:seq:24911561]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:2578327848}(fragment{tcp:-1:False},)-|[TCP:options-timestamp:2089283494:4]-tamper{TCP:options-mss:replace:62655}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-md5header:replace:a2e8a7c89a911be40045447998f27c03},)-|[TCP:urgptr:22250]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|[TCP:reserved:4]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-wscale:98]-drop-|,1,[-10]
-10.0,[TCP:flags:AU]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt::0]-duplicate-|[TCP:options-md5header:c32990949b5edb58ada6fd2862050cbc]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-duplicate(tamper{TCP:flags:corrupt}(tamper{TCP:options-sackok:replace:}(drop,),),)-|[TCP:options-wscale:210:0]-tamper{TCP:options-timestamp:replace:4001281308}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:True:25}(duplicate(duplicate,),)-|[TCP:dataofs:12:1]-drop-|",1,[-10]
-10.0,[TCP:options-uto:104]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:chksum:63250]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|[TCP:seq:481970518]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:dport:corrupt}-|[TCP:options-mss:53721]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:chksum:4576]-tamper{TCP:urgptr:replace:16253}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(drop,),)-|[TCP:options-eol::0]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{ip:-1:True}-|[TCP:dport:41564]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:41:False}(tamper{TCP:flags:replace:FSRPUEC},duplicate)-|[TCP:options-altchksum:110]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack::0]-drop-|[TCP:options-altchksum:91]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(tamper{TCP:options-nop:corrupt},drop),)-|[TCP:options-timestamp:1922807151]-tamper{TCP:options-uto:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:False}-|[TCP:options-timestamp:392447186]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-uto:replace:76}-|[TCP:options-md5header:cc588c15fdc14045208230ac40dde190:4]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:False:23}(tamper{TCP:options-uto:corrupt},)-|[TCP:dport:39267]-duplicate-|",1,[-10]
-10.0,[TCP:sport:34815]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:window:corrupt}-|[TCP:dport:911]-tamper{TCP:seq:replace:3762432215}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:3393738770}(duplicate(drop,),)-|[TCP:flags:S]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:ack:replace:2446832674},)-|[TCP:options-md5header:7c958f25b44011b468a2e5b67c3ba137]-drop-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-md5header:266ba9391056d7291aff53d9a1f28ee8]-duplicate-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:options-mss:corrupt}-|[TCP:dport:47162]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{ip:-1:False:5}(tamper{TCP:options-mss:corrupt},)-|[TCP:options-uto:85]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}-|[TCP:reserved:5]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:189]-drop-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(tamper{TCP:options-nop:replace:},)-|[TCP:urgptr:38709:3]-drop-|",1,[-10]
-10.0,[TCP:options-nop:]-fragment{ip:4:True}-|[TCP:sport:24442]-tamper{TCP:dataofs:replace:5}-|,1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-sack:]-fragment{tcp:-1:True}-|[TCP:dport:13246]-duplicate-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(,tamper{TCP:dataofs:corrupt}(duplicate,))-|[TCP:options-wscale:139]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|[TCP:seq:3190344896:2]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-md5header:20a6c6b554244d7fe3535e0ab1e5134b]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:True})-|[TCP:options-md5header:0060343e81890c089fbc8096d489f0c8]-tamper{TCP:flags:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(drop,tamper{TCP:options-wscale:replace:159}(duplicate(drop,),)),)-|[TCP:chksum:59108]-duplicate-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|[TCP:flags:FRAUN]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(tamper{TCP:options-wscale:replace:170}(fragment{tcp:-1:False},),tamper{TCP:options-sackok:corrupt})-|[TCP:options-altchksum:119]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:dport:54608]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksumopt::0]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-sack:replace:},)-|[TCP:options-wscale:106]-duplicate-|",1,[-10]
-10.0,[TCP:sport:11378]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-wscale:corrupt}(fragment{tcp:49:True:5},),)-|[TCP:window:130]-drop-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-timestamp:459220029]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:True:5}-|[TCP:seq:1227528544:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}-|[TCP:seq:2535707458]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-sackok:replace:}-|[TCP:options-mss:30411]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack::0]-|[TCP:load:]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,tamper{TCP:dport:corrupt})-|[TCP:urgptr:36115]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:13423}(duplicate,)-|[TCP:dport:28980]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-wscale:139]-duplicate-|,1,[-10]
-10.0,[TCP:reserved:0]-fragment{tcp:-1:True:30}-|[TCP:ack:2582564465]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(duplicate(drop,tamper{TCP:reserved:corrupt}),)-|[TCP:dport:49408]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:44859}(fragment{tcp:37:False:37},)-|[TCP:options-uto:231]-drop-|",1,[-10]
-10.0,[TCP:options-uto:82]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{ip:-1:True})-|[TCP:options-mss:12096:1]-tamper{TCP:seq:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-uto:91]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-fragment{tcp:-1:True}-|[TCP:urgptr:57086:0]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(tamper{TCP:options-nop:corrupt}(tamper{TCP:options-nop:corrupt},),drop),)-|[TCP:dataofs:1]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:options-timestamp:1549068319:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:options-mss:26090]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,tamper{TCP:dport:corrupt})-|[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:flags:corrupt}(tamper{TCP:chksum:replace:52223},)-|[TCP:options-mss:22523:0]-fragment{tcp:-1:True}-|[TCP:reserved:7]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:urgptr:9431:2]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(duplicate(,fragment{tcp:12:False}(,duplicate(drop,))),)-|[TCP:options-altchksum:227]-duplicate-|",1,[-10]
-10.0,[TCP:load:n2wwwxw9iw]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:True}-|[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:209}-|[TCP:load:]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-eol:corrupt}(duplicate(drop,fragment{tcp:-1:False}),)-|[TCP:options-mss:18413]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(duplicate(drop,fragment{ip:44:False}),)-|[TCP:options-mss:63055]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-mss:corrupt}-|[TCP:options-uto:238]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(fragment{tcp:37:False:37},tamper{TCP:options-nop:corrupt}(tamper{TCP:options-mss:replace:25806}(tamper{TCP:ack:replace:2446832674},),))-|[TCP:options-altchksum:248]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-md5header:replace:74dd1849cbbb8e355c1857544df5bbe0}(fragment{tcp:-1:False},)-|[TCP:options-altchksum:94]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|[TCP:dport:19714:3]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(duplicate(fragment{tcp:-1:False},),)-|[TCP:options-wscale:58]-tamper{TCP:options-altchksumopt:replace:}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|[TCP:flags:FSRPUECN]-drop-|,1,[-10]
-10.0,"[TCP:options-sackok:]-|[TCP:options-eol:]-duplicate(drop,)-|[TCP:dport:58066]-tamper{TCP:chksum:corrupt}-|",1,[-10]
-10.0,[TCP:flags:P]-drop-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:ack:corrupt}-|[TCP:options-timestamp:2060121365]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:chksum:107]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:replace:159}(duplicate(tamper{TCP:options-mss:replace:664},fragment{tcp:-1:False}),)-|[TCP:flags:R]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|[TCP:urgptr:6244]-tamper{TCP:options-wscale:replace:103}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}-|[TCP:seq:3305850202]-drop-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:urgptr:replace:13423}(duplicate,),duplicate)-|[TCP:sport:12075]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,[TCP:dataofs:4]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|[TCP:options-mss:27084]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:urgptr:58248]-duplicate-|,1,[-10]
-10.0,[TCP:flags:FRUECN]-tamper{TCP:options-timestamp:replace:3311017633}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(duplicate,)-|[TCP:options-mss:33965]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:replace:13423}(duplicate(,tamper{TCP:options-nop:corrupt}),)-|[TCP:options-timestamp:3617405075]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:41:False}(tamper{TCP:flags:replace:FSRPUEC}(fragment{tcp:-1:True},),duplicate)-|[TCP:options-uto:224]-tamper{TCP:options-mss:replace:51749}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:True})-|[TCP:seq:4088453571]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:ack:replace:2984261375})-|[TCP:chksum:3556]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True}-|[TCP:chksum:4613]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:3309276273}(tamper{TCP:options-md5header:replace:1e1d75a261322c0788740eff520fc352},)-|[TCP:ack:2654622423]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-wscale:replace:159}(duplicate(drop,tamper{TCP:options-mss:replace:664}),)-|[TCP:ack:1861856576]-tamper{TCP:dataofs:replace:11}-|",1,[-10]
-10.0,[TCP:options-altchksum:223]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:4:False:37}(,duplicate)-|[TCP:options-altchksumopt::0]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(duplicate,)-|[TCP:options-mss:32387]-tamper{TCP:options-mss:replace:6493}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:ack:replace:1012627510})-|[TCP:seq:1629612488]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sack::0]-duplicate(,duplicate)-|[TCP:flags:R]-duplicate-|",1,[-10]
-10.0,[TCP:flags:FRPAC]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}-|[TCP:sport:10769]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:urgptr:replace:31187}-|[TCP:seq:3188900398]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:41:False}(tamper{TCP:flags:replace:FSRPUEC},duplicate)-|[TCP:window:60]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sackok:replace:},),)-|[TCP:options-sack::0]-tamper{TCP:chksum:corrupt}-|[TCP:sport:20996]-tamper{TCP:options-nop:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:True},fragment{tcp:-1:False})-|[TCP:options-altchksum:252]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:window:corrupt}(tamper{TCP:urgptr:replace:31187},)-|[TCP:options-mss:61635]-tamper{TCP:dataofs:replace:8}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{ip:5:True}(fragment{tcp:34:True:40},)-|[TCP:options-timestamp:3582449642]-tamper{TCP:options-md5header:replace:bbe5453a112e1b85069cf3ef4990f01d}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate,fragment{tcp:-1:True})-|[TCP:urgptr:31220:1]-tamper{TCP:chksum:replace:2370}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(duplicate,fragment{tcp:-1:True})-|[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-mss:replace:20884}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-tamper{TCP:window:replace:170}(duplicate,)-|[TCP:ack:1273506803]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:load:corrupt}-|[TCP:chksum:64593]-tamper{TCP:urgptr:replace:28026}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:85}(duplicate(,duplicate),)-|[TCP:flags:RA]-duplicate-|",1,[-10]
-10.0,[TCP:options-uto:214:3]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:seq:corrupt},duplicate)-|[TCP:dport:39878]-tamper{TCP:flags:replace:FRPAEN}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:options-sack:corrupt},)-|[TCP:urgptr:35585]-tamper{TCP:options-mss:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False})-|[TCP:dport:2043:3]-tamper{TCP:options-wscale:replace:212}-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:dataofs:10]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(tamper{TCP:dport:corrupt},duplicate)-|[TCP:options-altchksum:122:0]-duplicate-|",1,[-10]
