Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:2926257413}(fragment{tcp:56:True:7}(tamper{TCP:urgptr:corrupt},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False}(duplicate,duplicate),)-|[TCP:options-nop:]-duplicate-|[TCP:options-sack:]-|[TCP:options-uto:236:3]-tamper{TCP:options-timestamp:replace:924971842}-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:sport:replace:21719}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(duplicate,drop)-|[TCP:flags:FPAUC]-tamper{TCP:options-sackok:corrupt}(drop,)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:replace:553630411}-|[TCP:options-sackok:]-fragment{tcp:-1:True}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:42:False:21}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:14:False:7}(tamper{TCP:dataofs:replace:9},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:52:True:45}(duplicate,tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:replace:14997}(tamper{TCP:options-mss:corrupt}(tamper{TCP:sport:replace:13033},),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False}(,tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:load:corrupt}(tamper{TCP:dataofs:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:33:True:18}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:7}(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:True:5},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:replace:2419244851}(tamper{TCP:seq:replace:732122616}(tamper{TCP:sport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:False}(,duplicate(,tamper{TCP:options-wscale:corrupt})),)-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-uto:replace:18}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:flags:replace:FPAUE}-|[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,[TCP:options-md5header:880978d5a1ba1e84d16ec61d29f44659:4]-|,1,[0]
0.0,[TCP:options-nop:]-fragment{ip:-1:True:5}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:23905}(fragment{tcp:56:True:7},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-md5header:replace:f2d3c104fd1d115ddc8c879c47284aa6},),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:sport:replace:26349}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:replace:49369}(tamper{TCP:window:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(duplicate(tamper{TCP:options-nop:replace:},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(duplicate(,tamper{TCP:options-altchksumopt:replace:}),)-|[TCP:options-nop:]-tamper{TCP:options-md5header:replace:cd770bcf7a14dfd47304a64e78399a0a}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2294412300}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:R}(tamper{TCP:options-mss:replace:31394},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(,fragment{tcp:28:True})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:load:corrupt}(fragment{tcp:25:True},)-|[TCP:options-altchksumopt:]-tamper{TCP:dataofs:replace:9}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:True:5}(,tamper{TCP:window:corrupt})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:reserved:replace:2})-|[TCP:options-eol:]-fragment{ip:-1:False:25}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-nop:corrupt}(tamper{TCP:reserved:corrupt},),)-|[TCP:options-altchksum:138]-duplicate-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:47:False:45}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:30:True}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{tcp:-1:False}(,tamper{TCP:options-wscale:replace:35}),)-|[TCP:options-md5header:48581211ae2e6da4ee354640f03d29be:3]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-uto:236:3]-tamper{TCP:options-timestamp:replace:924971842}(duplicate,)-|[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False}(duplicate,duplicate),)-|[TCP:options-sackok:]-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:2}(,fragment{ip:4:False})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:146}(tamper{TCP:chksum:corrupt}(tamper{TCP:seq:replace:796927071},),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:46:True}-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}-|[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:42:False:21}(tamper{TCP:options-nop:corrupt}(tamper{TCP:options-timestamp:replace:1775179024}(fragment{tcp:-1:False},),),tamper{TCP:options-md5header:replace:bbe31ba7c0d4bc1534f72ea7e00fb4ad})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:urgptr:corrupt},)-|[TCP:options-sack:]-duplicate-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(duplicate(tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:False},),),)-|[TCP:options-nop:]-tamper{TCP:options-sackok:replace:}-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:340090d1f2c074ad929ac895dfd8bb0e}(fragment{ip:11:True:18}(fragment{tcp:41:True:20},),)-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{ip:11:True:18}(fragment{tcp:41:True:20},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2294412300}(fragment{tcp:-1:True:36}(duplicate,duplicate(fragment{tcp:-1:False},)),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:5:False:21}(fragment{ip:-1:False:5}(duplicate,tamper{TCP:reserved:replace:7}),tamper{TCP:dport:replace:63095})-|",1,[0]
0.0,"[TCP:options-altchksum:81]-duplicate(tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate(tamper{TCP:options-altchksum:corrupt},fragment{tcp:-1:False}),),duplicate)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(tamper{TCP:reserved:replace:2},duplicate)-|[TCP:options-eol:]-fragment{tcp:-1:False}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:options-sack:corrupt},fragment{tcp:-1:True}(tamper{TCP:options-eol:replace:},))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(,tamper{TCP:options-altchksum:replace:16}),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:7:True}-|,1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False}(tamper{TCP:load:corrupt}(duplicate,),tamper{TCP:reserved:replace:7})-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(tamper{TCP:sport:corrupt}(duplicate,),)-|[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:False:5})-|",1,[0]
0.0,[TCP:window:90:2]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:2499813293}-|[TCP:options-sack::0]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:False}(,duplicate),)-|[TCP:options-sackok:]-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(drop,tamper{TCP:window:replace:150})-|",1,[0]
0.0,[TCP:options-nop:]-fragment{ip:-1:True:42}-|,1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(,tamper{TCP:options-sackok:replace:}),tamper{TCP:options-altchksum:replace:153})-|[TCP:options-nop:]-fragment{ip:-1:True:45}-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-nop:replace:}-|,1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|[TCP:options-mss:7037]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:19332}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2294412300}(fragment{tcp:-1:False}(duplicate(,tamper{TCP:options-sackok:corrupt}),duplicate(duplicate,)),)-|[TCP:load:p8s9dt2u06]-tamper{TCP:options-timestamp:replace:3567730470}-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-md5header:replace:fd27a303cfca4a99bfba646b37924817}-|[TCP:options-sackok:]-tamper{TCP:dport:replace:16545}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-nop:corrupt},)-|[TCP:options-altchksum:138]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:dataofs:15]-tamper{TCP:dport:corrupt}(tamper{TCP:options-uto:replace:62},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:ack:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:52:True:26}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:chksum:1097]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:True:18}(tamper{TCP:sport:replace:4151},),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-wscale:replace:64}-|,1,[0]
0.0,"[TCP:options-uto:236:3]-tamper{TCP:options-timestamp:replace:924971842}-|[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False}(duplicate,duplicate),)-|[TCP:options-sackok:]-tamper{TCP:dport:replace:42693}-|[TCP:options-sack:]-|[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-altchksum:replace:16})-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:options-md5header:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}(tamper{TCP:options-nop:corrupt},)-|[TCP:options-altchksum:138]-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:replace:210}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:1657868775}(duplicate(drop,),)-|[TCP:options-nop:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-sackok:replace:}(fragment{tcp:-1:True},),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:replace:2419244851}(tamper{TCP:seq:replace:1408687209}(tamper{TCP:sport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:38:False:31}(,tamper{TCP:reserved:replace:6})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:chksum:replace:39191}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(fragment{ip:32:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:ack:corrupt},)-|[TCP:options-sack:]-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:False}(,duplicate(,tamper{TCP:flags:corrupt})),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:146}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-uto:replace:48},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:ack:corrupt}-|[TCP:urgptr:17078:0]-duplicate-|[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:reserved:replace:1},duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate-|[TCP:options-nop:]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:33:True:18}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,fragment{tcp:-1:True})-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:33:True:18}(,drop)-|",1,[0]
0.0,"[TCP:options-eol:]-|[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(tamper{TCP:urgptr:replace:1362}(tamper{TCP:window:replace:150},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:sport:replace:19332}(tamper{TCP:load:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate(tamper{TCP:options-sackok:replace:},),tamper{TCP:options-altchksum:replace:153})-|[TCP:options-nop:]-tamper{TCP:chksum:replace:11597}(tamper{TCP:urgptr:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:replace:aada9a19e243c97dccc97aa213bbb1d7}-|[TCP:options-sackok:]-tamper{TCP:options-mss:replace:21691}(tamper{TCP:options-uto:replace:82}(fragment{ip:-1:True:45},),)-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-timestamp:corrupt}-|,1,[0]
0.0,"[TCP:options-wscale:135]-duplicate(tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate(tamper{TCP:options-altchksum:corrupt},fragment{tcp:-1:False}),),duplicate)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate(,duplicate),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-nop:corrupt},)-|[TCP:options-altchksum:138]-fragment{tcp:44:True}-|",1,[0]
0.0,[TCP:options-sackok:]-duplicate-|[TCP:reserved:0]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:46:True}(,fragment{tcp:-1:False})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-md5header:replace:26f01e188c75f44867059a62c2b7cd4e}(duplicate(,tamper{TCP:options-altchksumopt:replace:}),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:replace:14997}(tamper{TCP:options-wscale:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:dport:corrupt}(tamper{TCP:chksum:corrupt}(duplicate,),)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{ip:-1:True:23}-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:False}(,duplicate(,tamper{TCP:options-wscale:corrupt})),)-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:62294}-|,1,[0]
0.0,[TCP:options-nop:]-fragment{ip:-1:True:47}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-eol:]-drop-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(tamper{TCP:options-nop:corrupt},)-|[TCP:options-altchksum:138]-duplicate(duplicate(tamper{TCP:options-md5header:replace:7cc728c9560233c91df63a200e18c7ec},),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate,fragment{tcp:-1:False:5})-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-md5header:replace:340090d1f2c074ad929ac895dfd8bb0e}(fragment{tcp:18:True:18}(tamper{TCP:options-md5header:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(duplicate(tamper{TCP:options-nop:replace:},duplicate),)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:146}(tamper{TCP:chksum:corrupt}(tamper{TCP:options-altchksum:replace:185},),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-mss:replace:31394}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:seq:replace:2926257413}(fragment{tcp:56:True:7}(tamper{TCP:dataofs:corrupt},),)-|",1,[0]
0.0,[TCP:options-eol:]-duplicate-|[TCP:options-sackok:]-tamper{TCP:dport:corrupt}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:dataofs:replace:3}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-sack:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:5}(duplicate(,tamper{TCP:dport:replace:36443}),tamper{TCP:reserved:replace:4})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:228}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksum:replace:91}-|,1,[0]
0.0,[TCP:options-sack:]-fragment{ip:-1:True:13}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:chksum:replace:38309}-|,1,[0]
0.0,"[TCP:dataofs:11]-tamper{TCP:dport:corrupt}(drop,)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:-1:True:15}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:corrupt}-|[TCP:options-altchksum:138]-duplicate(drop,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:dport:corrupt}(tamper{TCP:options-md5header:replace:f2d3c104fd1d115ddc8c879c47284aa6},),)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:47:False:45}-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-wscale:replace:95}(duplicate(fragment{tcp:-1:True},),)-|",1,[0]
0.0,[TCP:options-sackok:]-fragment{ip:-1:True:18}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:237}-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-uto:replace:79}-|[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:dport:replace:53859}(duplicate,)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:False:5})-|[TCP:options-sack:]-|",1,[0]
0.0,"[TCP:options-nop:]-|[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(tamper{TCP:sport:corrupt}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(,tamper{TCP:options-timestamp:replace:2918528686})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-nop:replace:}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}(duplicate,)-|[TCP:options-nop:]-duplicate(tamper{TCP:options-wscale:corrupt},tamper{TCP:seq:replace:3009070368})-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-mss:corrupt}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:urgptr:replace:33608}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:chksum:1097]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:True:18}(tamper{TCP:options-altchksumopt:replace:}(tamper{TCP:options-nop:corrupt},),),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dport:replace:27950}-|,1,[0]
0.0,[TCP:options-sack::0]-tamper{TCP:dataofs:replace:1}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-md5header:replace:44d177ef734a6e5e215046ca54c03dcb}(fragment{tcp:-1:False},),)-|[TCP:options-nop:]-duplicate(fragment{tcp:-1:True},tamper{TCP:ack:corrupt})-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-uto:replace:99}(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:options-mss:replace:21691}(tamper{TCP:reserved:replace:1}(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-timestamp:replace:3106261722}(tamper{TCP:load:replace:x32posyitf}(tamper{TCP:dport:replace:3909},),)-|[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}-|",1,[0]
0.0,[TCP:options-altchksum:138]-|,1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:ack:replace:551144136}(tamper{TCP:dport:replace:42693},)-|",1,[0]
0.0,"[TCP:options-uto:236:3]-tamper{TCP:options-uto:replace:60}-|[TCP:options-sack::0]-fragment{tcp:-1:False}(duplicate,duplicate)-|[TCP:options-sackok:]-fragment{tcp:-1:False}(,duplicate(tamper{TCP:options-wscale:corrupt},))-|[TCP:options-sack:]-duplicate-|[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}-|",1,[0]
0.0,[TCP:options-eol:]-fragment{ip:35:True:15}-|,1,[0]
0.0,"[TCP:dataofs:15]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:False:5},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:load:corrupt},duplicate(tamper{TCP:urgptr:corrupt},))-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:2499813293}-|[TCP:options-sackok:]-|,1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:False:5}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-uto:replace:97}(fragment{ip:11:True:18}(fragment{tcp:41:True:20},),)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:7}(fragment{ip:-1:False:48},)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:25:True}-|[TCP:options-altchksumopt:]-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:window:replace:60}-|[TCP:reserved:6]-fragment{tcp:42:False:21}(fragment{ip:-1:False:5}(duplicate,tamper{TCP:options-altchksumopt:replace:}),tamper{TCP:options-sack:replace:})-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(duplicate(tamper{TCP:options-md5header:replace:9016d9496d879f5a386b79caadb96f62},),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2294412300}(tamper{TCP:dport:corrupt}(tamper{TCP:options-wscale:replace:130},),)-|",1,[0]
0.0,[TCP:options-nop:]-duplicate-|[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-timestamp:replace:2294412300}(duplicate(tamper{TCP:sport:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-|[TCP:options-sackok:]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:replace:__HTTP_REQUEST__}(duplicate(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:replace:__DNS_REQUEST__}(duplicate(,tamper{TCP:options-altchksumopt:replace:}(duplicate,)),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-nop:replace:}(fragment{tcp:-1:False},)-|[TCP:options-nop:]-fragment{tcp:-1:True:11}-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(fragment{tcp:-1:False}(duplicate,duplicate),)-|[TCP:options-nop:]-duplicate-|[TCP:options-sack:]-duplicate-|[TCP:options-uto:236:3]-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}(duplicate(,tamper{TCP:options-nop:replace:}),)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-altchksumopt:replace:}-|[TCP:options-sackok:]-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-nop:replace:}(duplicate(,tamper{TCP:options-uto:replace:81}),)-|[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|",1,[0]
0.0,"[TCP:options-sack::0]-fragment{ip:-1:False:5}(fragment{tcp:41:True:20},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{ip:-1:False}(tamper{TCP:dataofs:replace:13},tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,"[TCP:options-uto:236:3]-duplicate-|[TCP:options-sack::0]-tamper{TCP:options-wscale:corrupt}(duplicate,)-|[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-sack:]-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:window:replace:20}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:chksum:1097]-tamper{TCP:options-eol:replace:}(fragment{tcp:-1:True:18}(tamper{TCP:sport:replace:4151},tamper{TCP:chksum:corrupt}),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:reserved:replace:7}-|[TCP:options-nop:]-duplicate-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:36:True}-|,1,[0]
