Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-1000.0,[TCP:options-sackok::0]-|,1,[-1000]
-10.0,"[TCP:options-altchksumopt::1]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|[TCP:dataofs:9]-drop-|",1,[-10]
-10.0,[TCP:window:70]-drop-|,1,[-10]
-10.0,[TCP:sport:36024]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:dport:65436]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:flags:A]-tamper{TCP:options-sackok:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:sport:replace:16263}(tamper{TCP:options-nop:corrupt},),)-|[TCP:seq:1241360010]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:urgptr:29770]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-md5header:9f6200b5adf0c84118c70cfdcb3826a7]-drop-|,1,[-10]
-10.0,[TCP:options-uto:65]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:options-mss:43101]-tamper{TCP:options-uto:replace:62}-|,1,[-10]
-10.0,[TCP:flags:R]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,[TCP:dport:44306]-duplicate-|,1,[-10]
-10.0,[TCP:sport:1230]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:8b03549841a280aae08e348b49b20798]-duplicate-|,1,[-10]
-10.0,[TCP:ack:1711303172]-duplicate-|,1,[-10]
-10.0,[TCP:urgptr:33569]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:19:True},)-|[TCP:dataofs:2]-tamper{TCP:dataofs:replace:4}-|",1,[-10]
-10.0,[TCP:chksum:20092]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-md5header:33b7689764614b855e3b67d934c75c2c]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:options-mss:36191]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:4:0]-duplicate-|,1,[-10]
-10.0,[TCP:dport:35483]-duplicate-|,1,[-10]
-10.0,[TCP:load:6i3ltois12]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:sport:33427]-drop-|,1,[-10]
-10.0,[TCP:dataofs:12:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:226:3]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-uto:81:2]-drop-|,1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:ack:replace:203691424}-|,1,[-10]
-10.0,[TCP:dataofs:12:4]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:dataofs:12:4]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,[TCP:load:ddolrpp5ui]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,[TCP:options-timestamp:1812489952:1]-tamper{TCP:window:replace:110}-|,1,[-10]
-10.0,[TCP:options-eol:]-tamper{TCP:sport:corrupt}-|[TCP:options-md5header:aa6a8f3e39cbc8afa3b622564e125570]-duplicate-|,1,[-10]
-10.0,[TCP:chksum:20092]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(drop,duplicate)-|[TCP:dataofs:9]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:reserved:0]-duplicate(,duplicate)-|[TCP:window:170]-tamper{TCP:options-altchksumopt:corrupt}-|",1,[-10]
-10.0,[TCP:reserved:3:3]-tamper{TCP:reserved:corrupt}-|,1,[-10]
-10.0,[TCP:flags:A]-tamper{TCP:seq:replace:3494777124}-|,1,[-10]
-10.0,[TCP:options-altchksum:220:0]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-wscale:73]-tamper{TCP:options-mss:corrupt}(tamper{TCP:dport:corrupt},)-|",1,[-10]
-10.0,[TCP:options-timestamp:474210666]-tamper{TCP:dport:replace:45987}-|,1,[-10]
-10.0,[TCP:options-timestamp:3148981431]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,"[TCP:reserved:0]-duplicate(,duplicate)-|[TCP:options-mss:36865]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:ack:1020242278:3]-drop-|,1,[-10]
-10.0,"[TCP:dataofs:7]-tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-uto:replace:147}(fragment{tcp:-1:False:40},),)-|",1,[-10]
-10.0,[TCP:urgptr:19451]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:ack:355976471:2]-tamper{TCP:ack:replace:662934528}-|,1,[-10]
-10.0,[TCP:options-md5header:75e2796890d81ee7c2a966bd01dfacfc]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:chksum:30159]-drop-|,1,[-10]
-10.0,[TCP:options-mss:18805]-tamper{TCP:options-timestamp:corrupt}-|,1,[-10]
-10.0,[TCP:seq:2066890609]-duplicate-|,1,[-10]
-10.0,[TCP:flags:S]-duplicate-|,1,[-10]
-10.0,[TCP:options-wscale:50:1]-tamper{TCP:options-altchksum:replace:243}-|,1,[-10]
-10.0,[TCP:options-altchksum:112]-drop-|,1,[-10]
-10.0,[TCP:sport:49181:1]-drop-|,1,[-10]
-10.0,[TCP:options-wscale:73]-fragment{ip:-1:True:44}-|,1,[-10]
-10.0,[TCP:reserved:5]-duplicate-|,1,[-10]
-10.0,[TCP:dport:24137]-tamper{TCP:options-md5header:replace:5031857bf2fe9eb7cc4f24b298ede078}-|,1,[-10]
-10.0,[TCP:dataofs:5:2]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:seq:corrupt},),)-|[TCP:options-wscale:195]-duplicate-|",1,[-10]
-10.0,[TCP:sport:13741]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,[TCP:chksum:10428]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-uto:corrupt},)-|[TCP:seq:2163867610]-drop-|",1,[-10]
-10.0,[TCP:sport:13741]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:reserved:7:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:options-timestamp:2447791299]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-nop:corrupt},)-|[TCP:sport:4758:3]-tamper{TCP:options-nop:replace:}-|",1,[-10]
-10.0,[TCP:seq:1107522845:0]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-altchksumopt:corrupt}-|[TCP:options-mss:25900]-tamper{TCP:options-altchksum:replace:207}-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{ip:-1:False}(fragment{tcp:-1:True},)-|[TCP:options-eol:]-tamper{TCP:window:corrupt}-|[TCP:ack:2280946672]-tamper{TCP:window:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:reserved:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-uto:corrupt},),)-|[TCP:dataofs:14]-drop-|",1,[-10]
-10.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(tamper{TCP:reserved:corrupt}(tamper{TCP:urgptr:replace:45708},),tamper{TCP:flags:replace:FR})-|[TCP:options-mss:4951]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:chksum:replace:56765}(tamper{TCP:options-sack:replace:}(duplicate,),)-|[TCP:options-altchksumopt:]-duplicate-|[TCP:ack:3477036512]-tamper{TCP:options-sackok:corrupt}-|",1,[-10]
-10.0,[TCP:options-timestamp:1383631249:0]-drop-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-md5header:9c940fc22d818ddeff5288d318515cf4]-drop-|,1,[-10]
-10.0,"[TCP:options-sack::1]-duplicate(,tamper{TCP:options-altchksum:corrupt}(fragment{ip:-1:False},))-|[TCP:ack:552213320]-drop-|",1,[-10]
-10.0,"[TCP:options-nop:]-duplicate(fragment{tcp:-1:True},)-|[TCP:options-altchksum:135]-tamper{TCP:options-altchksum:corrupt}-|",1,[-10]
-10.0,[TCP:window:60:3]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:-1:False})-|[TCP:options-md5header:d4ae2ca96e73595f636d036a0cae64ee]-tamper{TCP:options-uto:replace:34}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(duplicate,)-|[TCP:sport:16102]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol::1]-duplicate(,fragment{tcp:-1:False})-|[TCP:flags:RAECN]-tamper{TCP:options-md5header:replace:b4d77076c4bbe1c87c29ac6a08f280b7}-|",1,[-10]
-10.0,[TCP:chksum:20092]-tamper{TCP:sport:replace:37590}-|,1,[-10]
-10.0,[TCP:reserved:7:0]-tamper{TCP:options-mss:replace:47655}-|,1,[-10]
-10.0,[TCP:seq:4183144352]-tamper{TCP:reserved:replace:6}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:61}(duplicate(tamper{TCP:options-mss:corrupt},),)-|[TCP:options-sackok:]-duplicate-|[TCP:flags:FA]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:load:corrupt}-|[TCP:options-uto:15]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-timestamp:replace:2225031320}(tamper{TCP:options-nop:replace:},),)-|[TCP:ack:867027138:2]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:flags:A]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-altchksum:replace:61}(duplicate(,tamper{TCP:seq:corrupt}),)-|[TCP:dataofs:8:0]-tamper{TCP:options-md5header:replace:eeb7177dda54f73cab756068574c25a7}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{tcp:-1:False})-|[TCP:dport:31816]-tamper{TCP:options-uto:replace:84}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,tamper{TCP:options-mss:corrupt})-|[TCP:dport:64167]-tamper{TCP:urgptr:replace:21459}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}-|[TCP:options-altchksum:78]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(duplicate,)-|[TCP:ack:364319413]-tamper{TCP:options-altchksum:replace:149}-|",1,[-10]
-10.0,[TCP:load:]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack::0]-duplicate(drop,tamper{TCP:options-eol:replace:}(tamper{TCP:reserved:corrupt}(tamper{TCP:reserved:corrupt}(tamper{TCP:options-uto:corrupt},),),))-|[TCP:seq:972693877:2]-tamper{TCP:dport:replace:4080}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-uto:corrupt}(duplicate,)-|[TCP:dport:28887]-duplicate-|",1,[-10]
-10.0,[TCP:sport:27024]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(,fragment{ip:34:False:17})-|[TCP:chksum:44104]-tamper{TCP:options-sackok:replace:}-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:26:True}-|[TCP:options-mss:3017:1]-tamper{TCP:options-altchksum:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack:]-tamper{TCP:options-mss:replace:11636}(tamper{TCP:options-sack:replace:},)-|[TCP:options-uto:66]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False:5}(fragment{tcp:-1:False},)-|[TCP:dataofs:11]-tamper{TCP:dataofs:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:options-nop:replace:},)-|[TCP:dport:51082:2]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True:6}-|[TCP:chksum:54785]-drop-|,1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:-1:False}(fragment{ip:28:True},)-|[TCP:sport:21764]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:False}-|[TCP:options-eol:]-|[TCP:options-mss:60846]-duplicate-|,1,[-10]
-10.0,[TCP:flags:S:3]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-md5header:689496936a3f433da9d3578d6013a9cf:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,duplicate(fragment{tcp:-1:False},))-|[TCP:options-timestamp:2237719675]-tamper{TCP:seq:replace:332706778}-|",1,[-10]
-10.0,"[TCP:flags:PA]-duplicate(,tamper{TCP:dataofs:replace:7})-|[TCP:flags:FRUEC]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-uto:70:0]-drop-|[TCP:urgptr:4433:4]-duplicate-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:reserved:replace:2}-|[TCP:reserved:4]-tamper{TCP:options-timestamp:replace:2842220556}-|,1,[-10]
-10.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:reserved:replace:7}(fragment{tcp:-1:True}(duplicate,),),)-|[TCP:window:100]-tamper{TCP:chksum:replace:37167}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(fragment{tcp:-1:False},)-|[TCP:urgptr:37272]-tamper{TCP:ack:corrupt}-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(duplicate,)-|[TCP:dataofs:7:1]-tamper{TCP:dataofs:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-duplicate(tamper{TCP:seq:corrupt},tamper{TCP:options-uto:replace:5})-|[TCP:seq:1687893182]-tamper{TCP:sport:corrupt}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-md5header:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-altchksumopt:replace:},duplicate),)-|[TCP:seq:1655554226]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-altchksum:194]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:seq:4243534931:2]-tamper{TCP:ack:corrupt}-|[TCP:options-md5header:e9648435453f6b48a44609455fc40359]-tamper{TCP:options-eol:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack::0]-duplicate(tamper{TCP:reserved:replace:7}(duplicate,),)-|[TCP:options-md5header:ce20fed1c2697c3488e70e93f0bc49f2]-tamper{TCP:options-wscale:replace:236}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:window:60]-tamper{TCP:seq:replace:3972436290}-|,1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:load:ion6u8jvge]-drop-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(fragment{tcp:-1:False},fragment{tcp:-1:True})-|[TCP:options-md5header:3dd74dac2c920dcc05f81164a3e7acbe]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-sack:]-fragment{ip:-1:False:5}-|[TCP:dport:51537]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:window:160]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:options-nop:]-duplicate-|[TCP:urgptr:39494:4]-tamper{TCP:load:replace:__DNS_REQUEST__}-|,1,[-10]
-10.0,[TCP:reserved:0]-duplicate-|[TCP:window:10:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,fragment{tcp:-1:True}(tamper{TCP:options-timestamp:replace:452093863},))-|[TCP:dataofs:2]-drop-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dport:corrupt}(duplicate,)-|[TCP:seq:688605531:0]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:41:True:2}(tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-wscale:corrupt},),)-|[TCP:options-uto:21:3]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-|[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-eol:replace:},)-|[TCP:dport:60014:2]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-nop:replace:}(duplicate(duplicate,drop),)-|[TCP:dataofs:4]-tamper{TCP:options-mss:replace:665}-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}-|[TCP:options-mss:38640:3]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(tamper{TCP:options-mss:corrupt},tamper{TCP:flags:corrupt})-|[TCP:sport:63261]-tamper{TCP:dport:replace:4061}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(,fragment{tcp:-1:False})-|[TCP:urgptr:40205]-duplicate-|",1,[-10]
-10.0,[TCP:options-sack::1]-fragment{tcp:-1:False}-|[TCP:options-md5header:095800d1732c2e063d959a3929978af3]-drop-|,1,[-10]
-10.0,[TCP:options-wscale:87]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:sport:replace:48839}(tamper{TCP:options-timestamp:replace:170320566}(duplicate,),)-|[TCP:urgptr:12010]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate-|[TCP:options-eol:]-duplicate(,tamper{TCP:dataofs:replace:3})-|[TCP:options-sackok:]-|[TCP:options-timestamp:1279754968]-tamper{TCP:load:corrupt}-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(duplicate(duplicate,),)-|[TCP:urgptr:1328]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(tamper{TCP:options-sackok:corrupt},)-|[TCP:options-timestamp:559267756]-duplicate(,duplicate)-|[TCP:ack:394050112]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:options-wscale:replace:18}(tamper{TCP:options-wscale:corrupt}(tamper{TCP:options-eol:replace:}(fragment{tcp:-1:False},),),)-|[TCP:chksum:14267]-tamper{TCP:ack:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:4:True:5}-|[TCP:chksum:42889]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{tcp:-1:True:13}-|[TCP:options-eol:]-duplicate-|[TCP:options-mss:12113]-duplicate-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:reserved:replace:7}(fragment{tcp:-1:True}(duplicate,),)-|[TCP:seq:243122722]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-wscale:107]-tamper{TCP:options-sackok:corrupt}-|[TCP:window:70]-tamper{TCP:load:replace:}-|,1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}-|[TCP:urgptr:17188]-tamper{TCP:flags:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:urgptr:corrupt})-|[TCP:options-md5header:1d7193c6228a51a9e29ef049e603f310]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{ip:-1:False:5}(,fragment{tcp:-1:False:5})-|[TCP:options-timestamp:2743612469]-tamper{TCP:options-eol:replace:}-|",1,[-10]
-10.0,"[TCP:options-sackok:]-duplicate(tamper{TCP:flags:corrupt},drop)-|[TCP:options-md5header:da16c86d07ce20919b56d098f327f69b:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-sackok:]-duplicate-|[TCP:sport:48019]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-eol:]-|[TCP:options-sackok:]-duplicate-|[TCP:options-altchksum:168]-tamper{TCP:options-md5header:replace:d02967add43c4654be8e45bcd0c8f798}-|,1,[-10]
-10.0,[TCP:options-sack:]-duplicate-|[TCP:options-eol:]-duplicate-|[TCP:options-uto:39]-tamper{TCP:seq:replace:1714645766}-|,1,[-10]
-10.0,[TCP:options-sackok:]-tamper{TCP:dataofs:replace:13}-|[TCP:load:]-drop-|,1,[-10]
-10.0,[TCP:window:190]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False},)-|[TCP:options-wscale:107]-tamper{TCP:dport:replace:23942}-|[TCP:dataofs:5:3]-tamper{TCP:urgptr:replace:36642}-|",1,[-10]
-10.0,"[TCP:options-sack::0]-duplicate(,tamper{TCP:reserved:replace:7}(duplicate,))-|[TCP:options-altchksumopt:]-tamper{TCP:reserved:corrupt}(tamper{TCP:reserved:replace:7}(fragment{tcp:-1:True}(tamper{TCP:ack:replace:1174521113},duplicate),),)-|[TCP:options-altchksum:46:3]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-wscale:107]-tamper{TCP:options-sackok:corrupt}-|[TCP:options-uto:217]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-md5header:corrupt}(duplicate(tamper{TCP:dport:replace:58791},),)-|[TCP:dport:12939]-duplicate-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-|[TCP:options-eol:]-tamper{TCP:seq:replace:462633466}(tamper{TCP:options-mss:corrupt},)-|[TCP:options-uto:234]-drop-|",1,[-10]
-10.0,"[TCP:options-sack:]-fragment{tcp:-1:True}(duplicate(duplicate,),)-|[TCP:options-wscale:131]-duplicate-|",1,[-10]
-10.0,[TCP:options-nop:]-tamper{TCP:options-sack:corrupt}-|[TCP:options-altchksum:60]-tamper{TCP:options-sack:corrupt}-|,1,[-10]
-10.0,[TCP:dport:58971]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-tamper{TCP:ack:corrupt}-|[TCP:options-altchksum:79]-tamper{TCP:options-uto:corrupt}-|,1,[-10]
-10.0,[TCP:flags:PA]-fragment{tcp:-1:False:5}-|[TCP:options-mss:47180]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(tamper{TCP:flags:corrupt},)-|[TCP:options-mss:50398]-drop-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,tamper{TCP:reserved:replace:7}(fragment{tcp:-1:True}(duplicate,),))-|[TCP:options-md5header:f520e57df16c4cf50bb7fe4e578606eb:4]-duplicate-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:dataofs:9]-drop-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-|[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}-|[TCP:chksum:15918:1]-fragment{tcp:-1:False}-|[TCP:window:10]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-|[TCP:reserved:0]-duplicate(,tamper{TCP:options-altchksumopt:replace:})-|[TCP:flags:AECN]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False}-|[TCP:flags:P]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-|[TCP:options-eol:]-tamper{TCP:options-sackok:corrupt}-|[TCP:chksum:15918:1]-fragment{tcp:-1:False}-|[TCP:urgptr:26031]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(duplicate(,duplicate),)-|[TCP:options-altchksum:183]-fragment{tcp:-1:False}-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:True},)-|[TCP:options-md5header:5a5fb9d8b73fda722efc357de01e0419]-tamper{TCP:dport:corrupt}-|",1,[-10]
-10.0,"[TCP:flags:PA]-duplicate(tamper{TCP:options-wscale:replace:157},)-|[TCP:chksum:62096]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,[TCP:options-eol:]-duplicate-|[TCP:options-altchksumopt:]-duplicate-|[TCP:ack:3171861210]-tamper{TCP:options-md5header:replace:3a631a7cd4dbdb9a5221739986c4b226}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:options-md5header:0e476883c4c408846c3588d5df83ffe5]-tamper{TCP:window:replace:10}-|,1,[-10]
-10.0,[TCP:options-eol:]-fragment{tcp:49:False}-|[TCP:options-md5header:0e69c448340fd2ab32fd9e183e4de3c5:2]-tamper{TCP:window:replace:100}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:True:30}-|[TCP:options-wscale:35]-drop-|,1,[-10]
-10.0,[TCP:options-sack:]-fragment{ip:-1:True:43}-|[TCP:reserved:3]-tamper{TCP:ack:replace:1976134736}-|,1,[-10]
-10.0,[TCP:options-sack:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|[TCP:load:__HTTP_REQUEST__:4]-tamper{TCP:options-altchksum:replace:72}-|,1,[-10]
-10.0,[TCP:options-altchksumopt:]-duplicate-|[TCP:load::0]-tamper{TCP:options-uto:replace:173}-|,1,[-10]
-10.0,[TCP:options-sackok:]-fragment{tcp:-1:True:30}-|[TCP:dataofs:1:1]-duplicate-|,1,[-10]
-10.0,"[TCP:options-eol:]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-mss:replace:53655},)-|[TCP:options-sack:]-duplicate-|[TCP:dport:27189]-duplicate-|",1,[-10]
-10.0,"[TCP:options-sackok:]-fragment{tcp:7:False}(duplicate,)-|[TCP:urgptr:5685]-tamper{TCP:options-md5header:replace:98dcb17e98cd75bcae44fb2b839ce5fd}-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:False}(tamper{TCP:window:replace:190},tamper{TCP:load:corrupt}(tamper{TCP:options-nop:replace:},))-|[TCP:urgptr:53747]-duplicate-|",1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:28:True:49}(fragment{tcp:-1:True},))-|[TCP:window:150]-duplicate-|",1,[-10]
-10.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:True}-|[TCP:options-mss:64066:2]-tamper{TCP:options-md5header:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sack::0]-tamper{TCP:load:corrupt}(tamper{TCP:options-uto:corrupt},)-|[TCP:options-sack:]-tamper{TCP:options-altchksum:corrupt}-|[TCP:options-mss:24675:2]-tamper{TCP:urgptr:corrupt}-|",1,[-10]
-10.0,[TCP:options-sackok::0]-fragment{tcp:-1:False:46}-|[TCP:options-altchksumopt:]-|[TCP:options-md5header:db46fbdbcb478737cbf88875f54603c6:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-sack::0]-tamper{TCP:options-wscale:replace:175}-|,1,[-10]
