Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
0.0,[TCP:options-sack:]-|[TCP:options-sack:]-fragment{tcp:45:False:22}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:53:True:26}-|[TCP:options-eol:]-duplicate(fragment{tcp:47:False:23},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{tcp:-1:True}(fragment{tcp:-1:True:5},)-|[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}(duplicate,)-|[TCP:reserved:3]-tamper{TCP:options-timestamp:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-wscale:replace:129}(duplicate(tamper{TCP:options-sackok:replace:},),))-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,[TCP:options-altchksum:217]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-sackok:]-fragment{tcp:46:True}-|,1,[0]
0.0,[TCP:options-nop:]-|[TCP:options-eol:]-duplicate-|,1,[0]
0.0,[TCP:options-nop:]-fragment{ip:-1:True:14}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate(,tamper{TCP:options-sack:replace:})-|[TCP:options-mss:33079]-drop-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:39:True:19}-|,1,[0]
0.0,"[TCP:options-altchksum:217]-fragment{tcp:-1:True}(fragment{ip:-1:False:5},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(duplicate,)-|",1,[0]
0.0,[TCP:options-sackok::0]-duplicate-|[TCP:ack:2043707245]-fragment{ip:11:False}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:RE}(tamper{TCP:options-md5header:corrupt},)-|[TCP:window:90:1]-duplicate-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-mss:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}(duplicate,)-|[TCP:ack:2043707245]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:55471},drop)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:8:False:19}(tamper{TCP:chksum:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop::0]-duplicate(tamper{TCP:options-nop:replace:},)-|[TCP:options-sack:]-tamper{TCP:options-uto:replace:185}-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:dport:replace:31095}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-eol:replace:},)-|[TCP:options-mss:33079]-drop-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:urgptr:replace:37986}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-eol:replace:}(tamper{TCP:options-nop:corrupt},))-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:6:False:3}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:-1:True}(tamper{TCP:options-timestamp:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol::0]-tamper{TCP:sport:replace:58367}(duplicate(,tamper{TCP:urgptr:replace:35278}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:urgptr:replace:36835}-|[TCP:options-sack:]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-sack:replace:}(duplicate,),)-|[TCP:options-mss:33079]-drop-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:4}(tamper{TCP:options-md5header:replace:218bda91391d223817db8c0d2c6a957b},)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:replace:4238999702}(duplicate(,fragment{tcp:-1:False:43}),)-|",1,[0]
0.0,"[TCP:options-eol:]-|[TCP:options-nop:]-duplicate(tamper{TCP:options-timestamp:replace:3420614641},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,tamper{TCP:ack:replace:3006218276}(fragment{tcp:56:True:28},))-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True:20}(duplicate,tamper{TCP:ack:replace:3589167885})-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-altchksum:corrupt}(duplicate,)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:1585393134}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:window:corrupt},),tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-nop:replace:}(duplicate(duplicate,fragment{tcp:-1:False}),),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:False}(tamper{TCP:sport:replace:11966},duplicate(duplicate,duplicate)),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:corrupt}-|[TCP:options-nop:]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:27646}(duplicate(,tamper{TCP:urgptr:corrupt}),)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,[TCP:ack:2043707245]-|,1,[0]
0.0,[TCP:dport:6790]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:chksum:corrupt}(duplicate,)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-timestamp:corrupt},drop)-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}(duplicate,)-|[TCP:ack:2043707245]-fragment{tcp:-1:True}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate(duplicate,)-|",1,[0]
0.0,"[TCP:options-sackok:]-fragment{tcp:7:False}(duplicate,)-|[TCP:options-altchksumopt:]-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:True}(tamper{TCP:chksum:corrupt}(duplicate,),tamper{TCP:options-uto:replace:0}),)-|[TCP:options-nop:]-duplicate(duplicate,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(tamper{TCP:options-mss:corrupt},drop)-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{ip:-1:False}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}(,tamper{TCP:options-eol:replace:})-|",1,[0]
0.0,"[TCP:ack:2043707245]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-uto:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-duplicate-|[TCP:options-sack:]-duplicate(fragment{ip:-1:False:44},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:replace:}(duplicate(duplicate,),)-|[TCP:options-eol::0]-tamper{TCP:options-nop:corrupt}-|",1,[0]
0.0,[TCP:window:40]-duplicate-|,1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:chksum:replace:29822}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:4}(tamper{TCP:chksum:replace:59756},)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(tamper{TCP:sport:replace:11966},duplicate(tamper{TCP:options-sackok:corrupt},)),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False}(duplicate,tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksum:corrupt},)),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-sack:replace:}-|[TCP:options-mss:33079]-drop-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:91},duplicate),)-|",1,[0]
0.0,[TCP:reserved:6:2]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-timestamp:replace:3157616056}(fragment{ip:-1:False:32},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:load:replace:__HTTP_REQUEST__}-|[TCP:options-nop:]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(duplicate(,fragment{tcp:-1:False:43}),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-altchksumopt:corrupt}(tamper{TCP:options-md5header:corrupt},)-|[TCP:options-sack:]-tamper{TCP:dataofs:corrupt}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(,fragment{tcp:44:False})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-md5header:replace:fb1065dd281bb044179b717323bdf1a6},drop)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:replace:2608524286}(duplicate(fragment{tcp:-1:True}(tamper{TCP:options-sack:corrupt},),fragment{tcp:-1:False}),)-|[TCP:options-nop:]-fragment{tcp:-1:True}-|",1,[0]
0.0,[TCP:options-sackok::0]-fragment{tcp:17:False}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:flags:corrupt}(tamper{TCP:options-altchksum:replace:131},),)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(fragment{tcp:52:True}(,duplicate),)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-uto:replace:175}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,fragment{ip:-1:False:27}(tamper{TCP:options-md5header:corrupt},))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,tamper{TCP:options-sack:replace:})-|[TCP:options-mss:33079]-drop-|",1,[0]
0.0,"[TCP:dport:6790]-duplicate(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:sport:corrupt},),tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:urgptr:corrupt},)-|[TCP:options-sackok:]-duplicate(duplicate,duplicate)-|",1,[0]
0.0,[TCP:ack:477236290]-tamper{TCP:options-sackok:replace:}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-eol:replace:}(tamper{TCP:options-sackok:corrupt},)-|",1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:53:True:26}-|[TCP:options-eol:]-duplicate(fragment{tcp:47:False:23},)-|[TCP:options-nop::1]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{ip:40:False:20}(tamper{TCP:options-altchksum:replace:129},tamper{TCP:options-eol:replace:}),fragment{tcp:54:False:27}(tamper{TCP:ack:corrupt},))-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:ack:corrupt}-|[TCP:options-altchksumopt::3]-tamper{TCP:options-timestamp:replace:3420614641}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(duplicate(duplicate(,tamper{TCP:options-md5header:corrupt}),),)-|[TCP:options-mss:12580]-tamper{TCP:chksum:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate-|[TCP:options-md5header:2115b3d9921f8fb137800e039f1fa93e]-duplicate(fragment{ip:-1:False:44},)-|",1,[0]
0.0,"[TCP:options-eol::3]-fragment{tcp:53:True:26}-|[TCP:options-eol:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:options-timestamp:replace:2874299039},)-|",1,[0]
0.0,[TCP:options-altchksum:197]-drop-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:dport:corrupt}(fragment{tcp:-1:False}(tamper{TCP:sport:replace:11966},duplicate(duplicate,duplicate)),)-|",1,[0]
0.0,[TCP:urgptr:3102:1]-fragment{tcp:7:True:35}-|,1,[0]
0.0,[TCP:window:80]-tamper{TCP:options-md5header:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-nop:replace:},tamper{TCP:options-nop:replace:}(duplicate(duplicate(,duplicate),fragment{tcp:-1:False:28}),))-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:ack:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:dataofs:corrupt}(duplicate(,tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:False}(,fragment{tcp:-1:False}),)),),tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:window:replace:170}-|[TCP:options-sack:]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:sport:replace:20506}(tamper{TCP:dport:corrupt},)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:options-wscale:replace:204}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:6:True:3}(,duplicate),)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(duplicate(,duplicate),duplicate)-|",1,[0]
0.0,"[TCP:options-altchksum:217]-fragment{tcp:1:True}(fragment{ip:-1:False:5},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:window:150]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-eol:]-fragment{ip:-1:False:5}(fragment{tcp:-1:False}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:-1:False}(tamper{TCP:options-uto:replace:91}(tamper{TCP:window:corrupt},),duplicate),)-|",1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:sport:corrupt}-|[TCP:options-sackok:]-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:seq:corrupt}(tamper{TCP:options-altchksum:replace:213}(duplicate,),)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:27646}(duplicate(tamper{TCP:options-mss:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:sport:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:True}(duplicate(fragment{tcp:-1:False},),)-|[TCP:options-eol:]-tamper{TCP:ack:replace:4137713973}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,duplicate(drop,drop))-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:RE}(tamper{TCP:options-md5header:corrupt},)-|",1,[0]
0.0,"[TCP:options-sackok:]-duplicate-|[TCP:options-altchksumopt:]-duplicate(,drop)-|",1,[0]
0.0,[TCP:options-wscale:121:1]-duplicate-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False:5}(tamper{TCP:options-wscale:corrupt},)-|[TCP:options-eol:]-duplicate(,duplicate)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dport:replace:57389}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksumopt:replace:}(duplicate,),tamper{TCP:reserved:replace:3}(duplicate(tamper{TCP:dataofs:replace:8},fragment{tcp:-1:True}(fragment{tcp:-1:False},)),))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:48:True:14}(fragment{tcp:-1:False},)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:ack:replace:2939859489}(tamper{TCP:options-uto:replace:66},)-|",1,[0]
0.0,[TCP:options-nop:]-fragment{tcp:-1:False:5}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,tamper{TCP:options-nop:replace:}(tamper{TCP:chksum:corrupt},))-|",1,[0]
0.0,"[TCP:options-nop:]-duplicate(duplicate(drop,),tamper{TCP:options-mss:corrupt})-|",1,[0]
0.0,"[TCP:flags:FRPAE]-duplicate(,tamper{TCP:options-nop:replace:})-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}-|[TCP:ack:2043707245]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:55471},)-|",1,[0]
0.0,[TCP:options-sack::0]-duplicate-|[TCP:options-altchksumopt:]-duplicate-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:options-sack:replace:}-|[TCP:options-nop:]-duplicate(tamper{TCP:options-sack:replace:},)-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:options-eol:replace:}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:reserved:replace:0}(duplicate,)-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:dport:replace:31095}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:2}(tamper{TCP:load:replace:v4eamfczug},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:urgptr:corrupt}(duplicate(duplicate(,fragment{tcp:-1:False}),),)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(duplicate,tamper{TCP:reserved:corrupt}(tamper{TCP:options-altchksum:corrupt},))-|",1,[0]
0.0,[TCP:urgptr:3102:1]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,[TCP:options-wscale:203]-duplicate-|[TCP:options-nop::0]-|,1,[0]
0.0,"[TCP:options-nop:]-fragment{tcp:-1:False}(,tamper{TCP:chksum:replace:23626})-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(fragment{ip:-1:False:27}(tamper{TCP:ack:corrupt},),drop)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:sport:replace:27646}(duplicate(,tamper{TCP:options-eol:corrupt}),)-|[TCP:options-nop:]-duplicate(tamper{TCP:options-sackok:replace:},)-|",1,[0]
0.0,[TCP:ack:2043707245]-tamper{TCP:seq:corrupt}-|,1,[0]
0.0,[TCP:window:80]-fragment{tcp:-1:True}-|,1,[0]
0.0,[TCP:options-altchksum:217]-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:urgptr:replace:11256}(tamper{TCP:options-sack:replace:},))-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:59:False:5}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:load:corrupt}(fragment{tcp:45:False:22}(tamper{TCP:sport:replace:11966},duplicate(tamper{TCP:options-sackok:corrupt},)),)-|",1,[0]
0.0,[TCP:urgptr:3102:1]-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}(duplicate(tamper{TCP:sport:replace:22577},),)-|[TCP:seq:418930958]-fragment{tcp:-1:True}(tamper{TCP:sport:corrupt},)-|",1,[0]
0.0,[TCP:options-nop::0]-duplicate-|[TCP:options-sack:]-tamper{TCP:options-altchksum:replace:67}-|,1,[0]
0.0,[TCP:options-sack:]-tamper{TCP:options-nop:corrupt}-|[TCP:options-sackok:]-tamper{TCP:options-wscale:replace:233}-|,1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:seq:replace:932932974}(fragment{tcp:-1:False:5},)-|[TCP:options-eol:]-fragment{tcp:-1:False}-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True:5}-|[TCP:options-sack:]-tamper{TCP:urgptr:replace:31508}-|,1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:flags:replace:RE}(tamper{TCP:options-md5header:corrupt}(tamper{TCP:dataofs:replace:11},),)-|[TCP:window:90:1]-duplicate(fragment{tcp:-1:False},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(duplicate,tamper{TCP:options-altchksum:corrupt})-|",1,[0]
0.0,[TCP:options-eol:]-tamper{TCP:reserved:corrupt}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:AUCN}(duplicate(tamper{TCP:urgptr:corrupt},),)-|",1,[0]
0.0,"[TCP:options-altchksum:245:2]-duplicate-|[TCP:options-eol:]-tamper{TCP:dataofs:replace:9}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sack:corrupt},),)-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:dataofs:corrupt}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True:5}-|[TCP:options-uto:124]-tamper{TCP:chksum:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(tamper{TCP:options-nop:corrupt}(duplicate(,duplicate),),tamper{TCP:options-timestamp:replace:4020736298})-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate-|[TCP:options-md5header:b5774864d9754331fe237e561aa64abe:4]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:55471},drop)-|",1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:flags:replace:FRA}(duplicate(,tamper{TCP:urgptr:corrupt}),)-|[TCP:options-nop:]-duplicate-|",1,[0]
0.0,[TCP:urgptr:3102:1]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(,tamper{TCP:options-wscale:corrupt})-|[TCP:options-sackok:]-fragment{tcp:-1:True}-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}(duplicate,)-|[TCP:ack:2043707245]-duplicate(,tamper{TCP:options-sack:corrupt}(duplicate,))-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:sport:corrupt}(fragment{tcp:43:True}(tamper{TCP:chksum:corrupt}(duplicate,),tamper{TCP:options-uto:replace:0}),)-|[TCP:options-nop:]-duplicate(duplicate(fragment{tcp:-1:True},),tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,"[TCP:seq:3719529637]-tamper{TCP:chksum:corrupt}(tamper{TCP:options-eol:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:ack:corrupt}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-duplicate(drop,tamper{TCP:ack:replace:3006218276}(fragment{tcp:-1:False:39},))-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(duplicate,tamper{TCP:reserved:corrupt}(drop,))-|",1,[0]
0.0,"[TCP:options-sack:]-duplicate(duplicate,)-|[TCP:options-mss:33079]-|",1,[0]
0.0,[TCP:urgptr:56163]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-sack:]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:options-sack:]-fragment{tcp:-1:False}(duplicate(,fragment{tcp:-1:True}),tamper{TCP:reserved:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}(duplicate(tamper{TCP:dport:replace:23123},),)-|[TCP:ack:2043707245]-fragment{tcp:-1:True}(tamper{TCP:sport:replace:55471},drop)-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,duplicate(duplicate(drop,tamper{TCP:window:corrupt}),))-|",1,[0]
0.0,"[TCP:options-sackok::0]-duplicate(duplicate,)-|[TCP:ack:2043707245]-fragment{tcp:53:True}-|",1,[0]
0.0,"[TCP:options-eol:]-duplicate(drop,fragment{ip:-1:False:27}(tamper{TCP:ack:corrupt}(duplicate,),tamper{TCP:dataofs:replace:9}))-|",1,[0]
0.0,"[TCP:options-altchksumopt:]-fragment{tcp:48:True:14}(,tamper{TCP:options-mss:corrupt})-|",1,[0]
0.0,[TCP:options-sackok::0]-tamper{TCP:dport:replace:31095}-|,1,[0]
0.0,[TCP:dport:63110]-fragment{tcp:-1:False}-|,1,[0]
0.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-altchksum:corrupt}(tamper{TCP:options-altchksumopt:corrupt},),tamper{TCP:options-wscale:corrupt})-|",1,[0]
0.0,"[TCP:options-sackok::0]-tamper{TCP:sport:corrupt}(fragment{tcp:-1:True}(duplicate,tamper{TCP:options-uto:replace:0}),)-|[TCP:dport:3453]-duplicate(duplicate,tamper{TCP:urgptr:corrupt})-|",1,[0]
0.0,[TCP:options-altchksumopt:]-tamper{TCP:window:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:True},)-|",1,[0]
0.0,"[TCP:window:80]-fragment{tcp:-1:True}(tamper{TCP:options-sack:corrupt},fragment{tcp:-1:False})-|",1,[0]
0.0,[TCP:window:80]-tamper{TCP:load:corrupt}-|,1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:True:31}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(duplicate(drop,fragment{ip:-1:False:27}(tamper{TCP:ack:corrupt},tamper{TCP:options-sack:corrupt})),)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False}-|[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:3420614641}-|,1,[0]
0.0,"[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}(duplicate,)-|[TCP:seq:3719529637]-tamper{TCP:chksum:corrupt}(tamper{TCP:flags:corrupt},)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:reserved:replace:2}(duplicate,)-|",1,[0]
0.0,"[TCP:options-nop:]-tamper{TCP:options-sack:replace:}(tamper{TCP:sport:corrupt}(duplicate(,fragment{tcp:-1:False:43}),),)-|",1,[0]
0.0,"[TCP:options-eol:]-tamper{TCP:dataofs:replace:9}(tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-sack:corrupt},),)-|",1,[0]
0.0,"[TCP:options-uto:26:4]-fragment{tcp:-1:True}(tamper{TCP:options-sack:replace:}(tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True:13},),),)-|",1,[0]
0.0,[TCP:options-eol:]-fragment{tcp:-1:False:42}-|[TCP:options-altchksumopt:]-tamper{TCP:options-nop:corrupt}-|,1,[0]
0.0,"[TCP:options-sackok:]-fragment{ip:-1:True:20}(duplicate(tamper{TCP:options-mss:corrupt},),tamper{TCP:ack:replace:3589167885})-|",1,[0]
0.0,[TCP:options-sackok:]-tamper{TCP:options-sack:replace:}-|,1,[0]
0.0,"[TCP:options-sackok::0]-fragment{ip:40:False:20}(duplicate,)-|[TCP:ack:2043707245]-fragment{tcp:-1:True:3}(tamper{TCP:sport:replace:55471},drop)-|",1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:options-timestamp:replace:3420614641}-|,1,[0]
0.0,[TCP:options-nop:]-tamper{TCP:seq:replace:3818866064}-|,1,[0]
0.0,[TCP:options-altchksumopt:]-fragment{tcp:-1:False:11}-|,1,[0]
0.0,"[TCP:options-sackok:]-tamper{TCP:options-sack:corrupt}(tamper{TCP:reserved:replace:4}(tamper{TCP:options-altchksumopt:replace:},),)-|",1,[0]
