Avg. Fitness,Strategy DNA,Evaluation Num,Evaluations
-10.0,"[TCP:reserved:3]-tamper{TCP:reserved:corrupt}(drop,)-|",1,[-10]
-10.0,"[TCP:options-timestamp:3052537240:4]-tamper{TCP:options-wscale:corrupt}(duplicate(tamper{TCP:window:replace:170},),)-|",1,[-10]
-10.0,"[TCP:options-timestamp:2400398665]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:options-uto:188:1]-duplicate-|,1,[-10]
-10.0,[TCP:window:80]-drop-|,1,[-10]
-10.0,"[TCP:reserved:4:4]-tamper{TCP:options-timestamp:replace:2431635373}(tamper{TCP:options-mss:corrupt}(duplicate,),)-|",1,[-10]
-10.0,"[TCP:options-uto:60]-fragment{ip:-1:False}(,fragment{tcp:-1:False})-|",1,[-10]
-10.0,[TCP:urgptr:9382:3]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:seq:1824170268]-duplicate(,tamper{TCP:seq:corrupt})-|",1,[-10]
-10.0,"[TCP:urgptr:39123]-tamper{TCP:sport:replace:54572}(fragment{tcp:-1:True},)-|",1,[-10]
-10.0,"[TCP:options-wscale:151:2]-duplicate(,tamper{TCP:options-wscale:replace:222})-|",1,[-10]
-10.0,"[TCP:dport:5947]-tamper{TCP:sport:corrupt}(tamper{TCP:window:replace:120}(tamper{TCP:options-uto:corrupt},),)-|",1,[-10]
-10.0,"[TCP:options-timestamp:1363025092]-duplicate(tamper{TCP:flags:corrupt},)-|",1,[-10]
-10.0,"[TCP:sport:3903]-duplicate(,tamper{TCP:options-timestamp:replace:4005553453})-|",1,[-10]
-10.0,"[TCP:options-uto:245]-duplicate(tamper{TCP:load:corrupt},)-|",1,[-10]
-10.0,"[TCP:window:20:4]-fragment{tcp:-1:False}(tamper{TCP:options-altchksumopt:corrupt},duplicate)-|",1,[-10]
-10.0,"[TCP:dataofs:11]-tamper{TCP:dataofs:replace:12}(tamper{TCP:dport:replace:49936},)-|",1,[-10]
-10.0,"[TCP:urgptr:6148]-tamper{TCP:urgptr:corrupt}(tamper{TCP:seq:replace:2584704526},)-|",1,[-10]
-10.0,"[TCP:ack:3175449204]-duplicate(,drop)-|",1,[-10]
-10.0,"[TCP:options-wscale:238]-duplicate(tamper{TCP:options-altchksum:replace:33},)-|",1,[-10]
-10.0,"[TCP:options-nop::0]-duplicate(fragment{tcp:-1:True:29},)-|",1,[-10]
-10.0,"[TCP:options-timestamp:3077477078:1]-tamper{TCP:sport:replace:45955}(tamper{TCP:urgptr:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-wscale:245]-duplicate(duplicate,tamper{TCP:options-md5header:corrupt})-|",1,[-10]
-10.0,"[TCP:options-timestamp:1898957344:0]-tamper{TCP:flags:replace:FSRAUCN}(tamper{TCP:sport:corrupt}(tamper{TCP:load:replace:46dvainte2},),)-|",1,[-10]
-10.0,"[TCP:options-altchksumopt:]-duplicate(,duplicate)-|[TCP:urgptr:57013]-tamper{TCP:reserved:corrupt}-|",1,[-10]
-10.0,"[TCP:reserved:7:2]-tamper{TCP:options-sackok:replace:}(drop,)-|",1,[-10]
-10.0,"[TCP:dport:63228]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:chksum:replace:41710}(duplicate,),)-|",1,[-10]
-10.0,"[TCP:window:20]-duplicate(fragment{tcp:-1:True:5},)-|",1,[-10]
-10.0,"[TCP:seq:3355684813:0]-duplicate(,tamper{TCP:urgptr:replace:16146}(duplicate,))-|",1,[-10]
-10.0,"[TCP:options-uto:208]-tamper{TCP:urgptr:corrupt}(tamper{TCP:options-altchksum:replace:39},)-|",1,[-10]
-10.0,"[TCP:options-uto:36]-duplicate(,tamper{TCP:options-mss:replace:11293})-|",1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-fragment{tcp:-1:True:49}(duplicate,)-|",1,[-10]
-10.0,"[TCP:load:__HTTP_REQUEST__]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-timestamp:159865628]-tamper{TCP:options-altchksum:corrupt}(fragment{tcp:-1:True},)-|",1,[-10]
-10.0,"[TCP:urgptr:10598]-duplicate(,fragment{tcp:-1:False})-|",1,[-10]
-10.0,"[TCP:sport:44357]-duplicate(tamper{TCP:flags:corrupt},tamper{TCP:options-md5header:corrupt})-|",1,[-10]
-10.0,[TCP:load:9mr16owb08]-fragment{tcp:-1:True:5}-|,1,[-10]
-10.0,"[TCP:sport:63570]-duplicate(tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:True},),)-|",1,[-10]
-10.0,[TCP:window:160]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:dport:26315]-tamper{TCP:options-eol:replace:}-|,1,[-10]
-10.0,"[TCP:options-altchksumopt:]-fragment{tcp:-1:True}(fragment{tcp:-1:True},)-|[TCP:window:20:1]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-eol::0]-tamper{TCP:options-sack:corrupt}(fragment{tcp:-1:True}(,fragment{tcp:-1:False}),)-|",1,[-10]
-10.0,[TCP:urgptr:29324]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:192]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksum:108]-tamper{TCP:options-timestamp:replace:2219502346}(fragment{tcp:-1:False}(fragment{tcp:-1:False},),)-|",1,[-10]
-10.0,"[TCP:dataofs:11]-duplicate(tamper{TCP:options-eol:corrupt},)-|",1,[-10]
-10.0,[TCP:window:120]-tamper{TCP:options-mss:replace:474}-|,1,[-10]
-10.0,"[TCP:ack:1383491429]-duplicate(duplicate,)-|",1,[-10]
-10.0,"[TCP:window:170]-tamper{TCP:options-nop:corrupt}(fragment{tcp:-1:True},)-|",1,[-10]
-10.0,[TCP:chksum:39170:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:options-mss:1796]-tamper{TCP:options-md5header:replace:fe76419ff75994f1788e8e6f03f786d7}(drop,)-|",1,[-10]
-10.0,[TCP:options-uto:223:0]-fragment{ip:21:False}-|,1,[-10]
-10.0,[TCP:options-altchksum:180]-duplicate-|,1,[-10]
-10.0,"[TCP:flags:R]-duplicate(duplicate(tamper{TCP:options-md5header:replace:1963b5aab2fb43ac6f6eac73487d4608},),)-|",1,[-10]
-10.0,[TCP:urgptr:53466]-drop-|,1,[-10]
-10.0,[TCP:sport:12311]-tamper{TCP:options-nop:replace:}-|,1,[-10]
-10.0,"[TCP:sport:4906]-tamper{TCP:reserved:replace:6}(tamper{TCP:options-md5header:replace:b9fc1b96175fb053ba3a180e90d435b9}(fragment{tcp:-1:False}(,tamper{TCP:urgptr:replace:34054}),),)-|",1,[-10]
-10.0,"[TCP:options-md5header:b2ba880fcf71955e1b341ce351f264d8]-duplicate(tamper{TCP:options-eol:corrupt},)-|",1,[-10]
-10.0,[TCP:dataofs:15]-tamper{TCP:window:corrupt}-|,1,[-10]
-10.0,[TCP:chksum:63284]-tamper{TCP:dport:corrupt}-|,1,[-10]
-10.0,"[TCP:options-altchksum:221:4]-tamper{TCP:options-uto:replace:86}(duplicate(tamper{TCP:dport:replace:59072},tamper{TCP:options-md5header:replace:b6feef4e3b6292285b565f9ffb420954}),)-|",1,[-10]
-10.0,[TCP:reserved:4:0]-duplicate-|,1,[-10]
-10.0,"[TCP:options-uto:3]-tamper{TCP:seq:replace:1341474325}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-10]
-10.0,[TCP:chksum:39332]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-mss:58653]-fragment{tcp:-1:False}(drop,duplicate)-|",1,[-10]
-10.0,[TCP:seq:2373317156]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:window:170]-tamper{TCP:options-eol:corrupt}(tamper{TCP:options-eol:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-mss:19431]-tamper{TCP:options-sack:replace:}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:dport:49016]-duplicate(,tamper{TCP:options-mss:replace:20950})-|",1,[-10]
-10.0,"[TCP:options-mss:9764]-tamper{TCP:dataofs:replace:15}(tamper{TCP:urgptr:replace:14906},)-|",1,[-10]
-10.0,[TCP:options-md5header:71e3a794a63feea432fde5c5772952b9]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:chksum:11401]-duplicate(fragment{tcp:-1:False}(tamper{TCP:ack:replace:1295826230},),)-|",1,[-10]
-10.0,"[TCP:sport:40193]-duplicate(,tamper{TCP:urgptr:corrupt})-|",1,[-10]
-10.0,[TCP:load:__DNS_REQUEST__]-duplicate-|,1,[-10]
-10.0,"[TCP:ack:843071369]-duplicate(duplicate(,duplicate),)-|",1,[-10]
-10.0,[TCP:ack:1682222406]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:chksum:27035]-tamper{TCP:load:replace:__HTTP_REQUEST__}(tamper{TCP:options-uto:corrupt}(drop,),)-|",1,[-10]
-10.0,"[TCP:dport:42136]-tamper{TCP:options-md5header:corrupt}(tamper{TCP:reserved:replace:6},)-|",1,[-10]
-10.0,[TCP:dport:56651]-tamper{TCP:seq:replace:2414979645}-|,1,[-10]
-10.0,[TCP:window:10]-duplicate-|,1,[-10]
-10.0,"[TCP:reserved:3]-duplicate(drop,duplicate)-|",1,[-10]
-10.0,[TCP:options-wscale:203]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,[TCP:flags:FRC]-tamper{TCP:sport:corrupt}-|,1,[-10]
-10.0,[TCP:ack:3668589135]-drop-|,1,[-10]
-10.0,[TCP:options-mss:6426]-tamper{TCP:ack:corrupt}-|,1,[-10]
-10.0,"[TCP:options-md5header:c1ba21c8fa116441c739d4ca61f30302:3]-duplicate(,duplicate)-|",1,[-10]
-10.0,"[TCP:chksum:30964]-fragment{tcp:-1:True:40}(duplicate,)-|",1,[-10]
-10.0,[TCP:options-md5header:60730499f3232b0a33cd01e0fae0a013]-drop-|,1,[-10]
-10.0,"[TCP:window:90]-tamper{TCP:options-sackok:corrupt}(tamper{TCP:options-nop:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-mss:39319]-fragment{tcp:-1:True}(tamper{TCP:options-md5header:corrupt},)-|",1,[-10]
-10.0,"[TCP:dport:2488]-fragment{tcp:-1:False}(,tamper{TCP:chksum:replace:9015})-|",1,[-10]
-10.0,"[TCP:ack:924082250]-tamper{TCP:options-mss:replace:46565}(fragment{tcp:18:True},)-|",1,[-10]
-10.0,"[TCP:options-timestamp:828089114]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-timestamp:replace:3366727313}(duplicate,),)-|",1,[-10]
-10.0,"[TCP:sport:17307]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:reserved:2]-fragment{tcp:1:False}-|,1,[-10]
-10.0,"[TCP:ack:2354760417]-duplicate(,duplicate)-|",1,[-10]
-10.0,"[TCP:reserved:3:3]-tamper{TCP:seq:corrupt}(tamper{TCP:options-altchksumopt:replace:},)-|",1,[-10]
-10.0,"[TCP:options-wscale:75:2]-tamper{TCP:options-uto:replace:72}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-mss:26845]-tamper{TCP:sport:replace:22039}(fragment{tcp:1:False},)-|",1,[-10]
-10.0,"[TCP:sport:21548]-fragment{tcp:-1:False}(tamper{TCP:urgptr:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-mss:55059]-tamper{TCP:dataofs:corrupt}(tamper{TCP:options-timestamp:corrupt},)-|",1,[-10]
-10.0,[TCP:load:f61uocb3iy]-drop-|,1,[-10]
-10.0,[TCP:options-mss:51411]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:options-wscale:117]-fragment{tcp:-1:True}(tamper{TCP:chksum:replace:28644}(fragment{tcp:-1:False},),)-|",1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:urgptr:corrupt}(drop,)-|",1,[-10]
-10.0,[TCP:options-timestamp:1400499911]-tamper{TCP:load:replace:zm4h4jbyxx}-|,1,[-10]
-10.0,"[TCP:chksum:57276:0]-tamper{TCP:dport:corrupt}(tamper{TCP:options-altchksum:corrupt},)-|",1,[-10]
-10.0,[TCP:ack:573727935]-drop-|,1,[-10]
-10.0,[TCP:options-timestamp:3188105042]-duplicate-|,1,[-10]
-10.0,"[TCP:dport:24948]-tamper{TCP:options-mss:replace:47981}(tamper{TCP:dport:replace:6916},)-|",1,[-10]
-10.0,[TCP:sport:53682]-tamper{TCP:sport:replace:18789}-|,1,[-10]
-10.0,"[TCP:options-timestamp:2709089216]-tamper{TCP:options-uto:replace:41}(tamper{TCP:ack:replace:1415938594},)-|",1,[-10]
-10.0,"[TCP:chksum:13613]-tamper{TCP:ack:replace:3751055328}(tamper{TCP:options-timestamp:corrupt}(tamper{TCP:options-eol:replace:},),)-|",1,[-10]
-10.0,"[TCP:options-altchksum:39]-tamper{TCP:dport:replace:34352}(duplicate(tamper{TCP:options-md5header:replace:4564eb0da43d34ae3a833ab63b5fc252},drop),)-|",1,[-10]
-10.0,[TCP:sport:34386]-duplicate-|,1,[-10]
-10.0,[TCP:options-uto:63]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,"[TCP:load:__HTTP_REQUEST__]-duplicate(duplicate,)-|",1,[-10]
-10.0,[TCP:window:170:2]-drop-|,1,[-10]
-10.0,[TCP:options-mss:44832]-tamper{TCP:load:replace:}-|,1,[-10]
-10.0,"[TCP:options-md5header:cbd7ae6845fe2d045636c86444474ebe]-fragment{tcp:-1:False}(,fragment{ip:-1:True:5})-|",1,[-10]
-10.0,"[TCP:options-md5header:aaaaf9ed68f29f3b95f229b5bae6e9cf]-tamper{TCP:options-altchksumopt:replace:}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:urgptr:54057:2]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:False},)-|[TCP:options-nop:]-tamper{TCP:options-sack:replace:}-|",1,[-10]
-10.0,"[TCP:load:__HTTP_REQUEST__]-duplicate(tamper{TCP:urgptr:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-md5header:5aa662887e900d8774c5b8bf5b093368]-fragment{tcp:-1:False}(duplicate,tamper{TCP:options-eol:corrupt})-|",1,[-10]
-10.0,"[TCP:flags:FSRAUEN:4]-duplicate(drop,)-|",1,[-10]
-10.0,"[TCP:ack:3376307776]-duplicate(,fragment{tcp:-1:True})-|",1,[-10]
-10.0,"[TCP:sport:21693]-tamper{TCP:options-sack:corrupt}(tamper{TCP:seq:corrupt},)-|",1,[-10]
-10.0,"[TCP:chksum:44026]-fragment{tcp:-1:True}(tamper{TCP:options-wscale:corrupt},)-|",1,[-10]
-10.0,[TCP:sport:36102]-tamper{TCP:options-md5header:replace:37fa66ebced8c4e3a238c1cfde60959d}-|,1,[-10]
-10.0,"[TCP:options-altchksum:9]-tamper{TCP:urgptr:replace:33710}(duplicate,)-|",1,[-10]
-10.0,[TCP:chksum:3059:2]-tamper{TCP:flags:replace:FA}-|,1,[-10]
-10.0,[TCP:window:130]-drop-|,1,[-10]
-10.0,"[TCP:options-timestamp:1336781746]-tamper{TCP:options-eol:corrupt}(duplicate,)-|",1,[-10]
-10.0,"[TCP:options-timestamp:651339983]-fragment{tcp:45:False:27}(drop,)-|",1,[-10]
-10.0,"[TCP:ack:3772217031]-tamper{TCP:options-wscale:corrupt}(duplicate(drop,),)-|",1,[-10]
-10.0,[TCP:dport:37551]-duplicate-|,1,[-10]
-10.0,"[TCP:options-mss:45565]-fragment{tcp:-1:True}(,tamper{TCP:options-uto:replace:199}(tamper{TCP:options-md5header:corrupt},))-|",1,[-10]
-10.0,"[TCP:urgptr:24586]-duplicate(,duplicate)-|",1,[-10]
-10.0,"[TCP:seq:1366158492:1]-tamper{TCP:ack:replace:3892731628}(drop,)-|",1,[-10]
-10.0,"[TCP:reserved:4]-fragment{tcp:-1:True}(,duplicate(,tamper{TCP:dataofs:replace:12}))-|",1,[-10]
-10.0,[TCP:options-md5header:0e14aeeb79f6a6ed1ae0eb8dd884dfbe]-tamper{TCP:options-md5header:replace:f0cc4745f44cac9074ee8154072dcdbf}-|,1,[-10]
-10.0,"[TCP:reserved:1]-tamper{TCP:urgptr:replace:16678}(drop,)-|",1,[-10]
-10.0,[TCP:options-wscale:38]-drop-|,1,[-10]
-10.0,"[TCP:ack:191564499:0]-tamper{TCP:dataofs:replace:5}(tamper{TCP:options-timestamp:replace:1451790735},)-|[TCP:options-nop::0]-fragment{tcp:-1:True}-|",1,[-10]
-10.0,"[TCP:options-wscale:129]-fragment{tcp:-1:False}(tamper{TCP:reserved:corrupt},)-|",1,[-10]
-10.0,[TCP:sport:40780:0]-tamper{TCP:options-wscale:corrupt}-|,1,[-10]
-10.0,"[TCP:dport:32728]-duplicate(,drop)-|",1,[-10]
-10.0,"[TCP:options-altchksum:195]-tamper{TCP:options-sack:replace:}(tamper{TCP:chksum:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-md5header:43a51f7432212ce7d77dda3842c0c483]-tamper{TCP:options-sack:replace:}(tamper{TCP:options-md5header:replace:e3001797cdea04f466afcec741923e5a},)-|",1,[-10]
-10.0,[TCP:urgptr:46833]-drop-|,1,[-10]
-10.0,[TCP:flags:P:0]-duplicate-|,1,[-10]
-10.0,[TCP:options-altchksum:56]-duplicate-|,1,[-10]
-10.0,"[TCP:options-uto:54]-tamper{TCP:ack:corrupt}(fragment{tcp:-1:True}(,fragment{tcp:-1:True}),)-|",1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:options-altchksumopt:corrupt}(drop,)-|",1,[-10]
-10.0,"[TCP:options-wscale:94]-duplicate(tamper{TCP:options-eol:replace:},fragment{tcp:-1:True})-|",1,[-10]
-10.0,[TCP:options-wscale:180]-tamper{TCP:options-mss:replace:29061}-|,1,[-10]
-10.0,"[TCP:options-mss:52180:3]-fragment{tcp:-1:False}(tamper{TCP:reserved:replace:3},fragment{tcp:-1:True})-|",1,[-10]
-10.0,"[TCP:sport:53533:0]-duplicate(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-uto:149]-tamper{TCP:chksum:replace:62526}(tamper{TCP:load:corrupt},)-|",1,[-10]
-10.0,"[TCP:ack:1786936357]-tamper{TCP:options-md5header:replace:1ac02b2c2c8048d5638e1682f6095ef1}(drop,)-|",1,[-10]
-10.0,[TCP:options-altchksum:167:1]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:reserved:6]-tamper{TCP:options-mss:replace:4423}(duplicate,)-|",1,[-10]
-10.0,"[TCP:dataofs:4]-fragment{tcp:-1:True}(,fragment{tcp:14:True})-|",1,[-10]
-10.0,[TCP:chksum:48464:3]-drop-|,1,[-10]
-10.0,"[TCP:options-wscale:7]-tamper{TCP:options-nop:replace:}(drop,)-|",1,[-10]
-10.0,"[TCP:options-uto:150]-duplicate(duplicate,)-|[TCP:options-eol::0]-duplicate-|",1,[-10]
-10.0,"[TCP:options-wscale:44]-tamper{TCP:seq:replace:2848190238}(fragment{ip:-1:True},)-|",1,[-10]
-10.0,"[TCP:flags:FA]-tamper{TCP:options-wscale:replace:47}(tamper{TCP:options-md5header:corrupt}(duplicate,),)-|",1,[-10]
-10.0,[TCP:window:60:2]-duplicate-|,1,[-10]
-10.0,[TCP:options-mss:52932]-duplicate-|,1,[-10]
-10.0,"[TCP:options-timestamp:3796960220]-fragment{tcp:-1:False:22}(duplicate,)-|",1,[-10]
-10.0,"[TCP:seq:2549251991]-tamper{TCP:options-mss:replace:7952}(tamper{TCP:reserved:replace:2},)-|",1,[-10]
-10.0,[TCP:options-timestamp:4265915480:4]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:dataofs:8]-tamper{TCP:options-altchksum:replace:136}(tamper{TCP:sport:replace:59984},)-|",1,[-10]
-10.0,"[TCP:options-timestamp:843520186:1]-duplicate(fragment{tcp:-1:True},duplicate(tamper{TCP:options-altchksumopt:replace:},))-|",1,[-10]
-10.0,[TCP:options-mss:49973]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,[TCP:options-altchksum:153:4]-duplicate-|,1,[-10]
-10.0,"[TCP:options-altchksum:28]-tamper{TCP:options-timestamp:corrupt}(duplicate,)-|",1,[-10]
-10.0,[TCP:window:100:3]-fragment{tcp:-1:False}-|,1,[-10]
-10.0,"[TCP:options-eol:]-duplicate(tamper{TCP:options-nop:corrupt},)-|[TCP:load:__HTTP_REQUEST__:2]-duplicate-|",1,[-10]
-10.0,"[TCP:seq:989805931]-duplicate(tamper{TCP:reserved:replace:1},)-|",1,[-10]
-10.0,"[TCP:options-uto:225]-fragment{tcp:-1:False}(drop,fragment{tcp:-1:False})-|",1,[-10]
-10.0,[TCP:urgptr:65274:4]-duplicate-|,1,[-10]
-10.0,"[TCP:chksum:61684]-tamper{TCP:options-nop:corrupt}(tamper{TCP:seq:replace:2181327263}(duplicate,),)-|",1,[-10]
-10.0,"[TCP:reserved:5]-duplicate(duplicate(duplicate(duplicate,),),)-|",1,[-10]
-10.0,"[TCP:options-altchksum:226]-tamper{TCP:options-altchksumopt:corrupt}(fragment{tcp:-1:False},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:34]-fragment{tcp:9:False:4}(,tamper{TCP:options-altchksumopt:corrupt})-|",1,[-10]
-10.0,"[TCP:chksum:31067:1]-tamper{TCP:options-sack:corrupt}(drop,)-|",1,[-10]
-10.0,"[TCP:window:80]-tamper{TCP:urgptr:replace:63575}(duplicate,)-|",1,[-10]
-10.0,[TCP:options-uto:18]-tamper{TCP:options-sack:replace:}-|,1,[-10]
-10.0,"[TCP:load:__DNS_REQUEST__]-tamper{TCP:urgptr:corrupt}(fragment{tcp:-1:True:16},)-|",1,[-10]
-10.0,"[TCP:urgptr:55711]-duplicate(,drop)-|",1,[-10]
-10.0,"[TCP:options-timestamp:1568529532]-tamper{TCP:options-mss:replace:27758}(tamper{TCP:options-mss:replace:39984},)-|",1,[-10]
-10.0,"[TCP:options-altchksum:119]-duplicate(,fragment{tcp:-1:False})-|",1,[-10]
-10.0,"[TCP:options-uto:32]-tamper{TCP:options-sackok:replace:}(tamper{TCP:flags:corrupt},)-|",1,[-10]
-10.0,[TCP:window:190]-tamper{TCP:urgptr:corrupt}-|,1,[-10]
-10.0,[TCP:options-md5header:22c003d1f646623c464ae5814bacdecf]-tamper{TCP:ack:replace:3692960194}-|,1,[-10]
-10.0,[TCP:options-altchksum:118:4]-drop-|,1,[-10]
-10.0,"[TCP:options-uto:247]-tamper{TCP:dataofs:replace:10}(duplicate,)-|",1,[-10]
-10.0,"[TCP:window:130]-duplicate(,tamper{TCP:dport:replace:38806})-|",1,[-10]
-10.0,"[TCP:dataofs:1]-fragment{ip:-1:False:11}(tamper{TCP:options-nop:corrupt},)-|",1,[-10]
-10.0,"[TCP:dataofs:6]-tamper{TCP:ack:corrupt}(tamper{TCP:options-nop:corrupt},)-|",1,[-10]
-10.0,"[TCP:options-md5header:425df3d4852408691777d94446ef874b]-duplicate(tamper{TCP:options-altchksum:replace:160},)-|",1,[-10]
-10.0,"[TCP:reserved:4]-duplicate(,duplicate)-|",1,[-10]
-10.0,"[TCP:window:160]-duplicate(tamper{TCP:chksum:replace:324}(tamper{TCP:options-altchksum:corrupt},),)-|",1,[-10]
-10.0,[TCP:dataofs:11]-tamper{TCP:options-altchksumopt:corrupt}-|,1,[-10]
-10.0,"[TCP:options-sackok::0]-duplicate(,fragment{tcp:-1:False})-|",1,[-10]
-10.0,"[TCP:window:180]-fragment{ip:-1:True}(tamper{TCP:options-altchksumopt:corrupt},)-|",1,[-10]
-10.0,[TCP:options-uto:71]-drop-|,1,[-10]
-10.0,"[TCP:options-altchksum:17]-tamper{TCP:dataofs:corrupt}(tamper{TCP:ack:replace:1261634954},)-|",1,[-10]
-10.0,"[TCP:options-md5header:ca729e809414f845169398de1485e667]-duplicate(,tamper{TCP:flags:replace:FSPAC})-|",1,[-10]
-10.0,[TCP:urgptr:53154]-duplicate-|,1,[-10]
-10.0,"[TCP:sport:40359]-fragment{ip:-1:False:10}(,tamper{TCP:options-uto:corrupt})-|",1,[-10]
-10.0,[TCP:seq:3726097269]-fragment{tcp:-1:True}-|,1,[-10]
-10.0,"[TCP:chksum:44053]-duplicate(duplicate,tamper{TCP:sport:corrupt})-|",1,[-10]
-10.0,"[TCP:options-uto:224:3]-duplicate(,drop)-|",1,[-10]
-10.0,"[TCP:chksum:18224]-duplicate(tamper{TCP:seq:replace:3455159025}(tamper{TCP:reserved:corrupt},),)-|",1,[-10]
-10.0,"[TCP:options-nop:]-tamper{TCP:options-sackok:corrupt}(fragment{tcp:-1:False},)-|[TCP:seq:3295234454]-tamper{TCP:sport:replace:44507}-|",1,[-10]
-10.0,[TCP:seq:573007689]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,"[TCP:options-md5header:e57fa421f00eab2393dcf1bffa3d954a]-tamper{TCP:options-mss:corrupt}(tamper{TCP:reserved:replace:4},)-|",1,[-10]
-10.0,"[TCP:seq:3812290429]-tamper{TCP:options-timestamp:replace:1811786738}(duplicate,)-|",1,[-10]
-10.0,"[TCP:seq:3958410923]-tamper{TCP:options-mss:corrupt}(duplicate(tamper{TCP:flags:corrupt},),)-|",1,[-10]
-10.0,"[TCP:options-mss:9595]-tamper{TCP:flags:corrupt}(tamper{TCP:options-eol:corrupt},)-|",1,[-10]
-10.0,[TCP:urgptr:178]-drop-|,1,[-10]
-10.0,"[TCP:dport:17386]-tamper{TCP:options-wscale:replace:239}(fragment{tcp:-1:True}(,drop),)-|",1,[-10]
-10.0,"[TCP:window:110]-fragment{tcp:30:False:15}(,tamper{TCP:urgptr:replace:32145})-|",1,[-10]
-10.0,[TCP:load:__HTTP_REQUEST__]-tamper{TCP:seq:replace:1061514255}-|,1,[-10]
-10.0,"[TCP:options-mss:4969]-tamper{TCP:seq:corrupt}(drop,)-|",1,[-10]
-10.0,"[TCP:window:180]-tamper{TCP:dport:replace:60085}(tamper{TCP:reserved:corrupt},)-|",1,[-10]
-10.0,"[TCP:urgptr:30807]-duplicate(duplicate,)-|",1,[-10]
-10.0,"[TCP:urgptr:9849]-duplicate(duplicate,)-|",1,[-10]
-10.0,"[TCP:window:170]-duplicate(tamper{TCP:reserved:replace:6},tamper{TCP:options-wscale:replace:202})-|",1,[-10]
-10.0,[TCP:options-md5header:3b91478d9123b01512a886ca4db5269c]-duplicate-|,1,[-10]
-10.0,"[TCP:sport:54303]-duplicate(,tamper{TCP:seq:replace:3996107586})-|[TCP:options-nop:]-tamper{TCP:urgptr:replace:64000}-|",1,[-10]
-10.0,[TCP:options-md5header:603da22a1c63197ce48e074e7f776d78]-tamper{TCP:options-sackok:replace:}-|,1,[-10]
-10.0,[TCP:options-md5header:37c36eb2b2f008f00608378430703057]-tamper{TCP:options-nop:corrupt}-|,1,[-10]
-10.0,"[TCP:dport:571]-tamper{TCP:options-mss:replace:237}(tamper{TCP:options-nop:replace:},)-|",1,[-10]
-10.0,[TCP:dport:21706]-drop-|,1,[-10]
-10.0,[TCP:options-md5header:dba633b85f8484b2005372580152722a]-tamper{TCP:seq:corrupt}-|,1,[-10]
-10.0,"[TCP:options-mss:47385]-tamper{TCP:options-eol:replace:}(fragment{ip:-1:True},)-|",1,[-10]
-10.0,"[TCP:dport:37332]-duplicate(tamper{TCP:options-altchksum:corrupt},)-|",1,[-10]
-10.0,[TCP:options-uto:34]-duplicate-|,1,[-10]
-10.0,"[TCP:ack:1622317630]-duplicate(drop,)-|",1,[-10]
-10.0,"[TCP:sport:60879]-tamper{TCP:urgptr:corrupt}(tamper{TCP:dataofs:replace:4},)-|",1,[-10]
